point,X,Y,label
0,288.0,149.0,9
1,288.0,129.0,9
2,270.0,133.0,9
3,256.0,141.0,9
4,256.0,157.0,9
5,246.0,157.0,4
6,236.0,169.0,4
7,228.0,169.0,4
8,228.0,161.0,4
9,220.0,169.0,4
10,212.0,169.0,4
11,204.0,169.0,4
12,196.0,169.0,4
13,188.0,169.0,4
14,196.0,161.0,4
15,188.0,145.0,4
16,172.0,145.0,7
17,164.0,145.0,7
18,156.0,145.0,7
19,148.0,145.0,7
20,140.0,145.0,7
21,148.0,169.0,7
22,164.0,169.0,7
23,172.0,169.0,7
24,156.0,169.0,7
25,140.0,169.0,7
26,132.0,169.0,7
27,124.0,169.0,0
28,116.0,161.0,0
29,104.0,153.0,0
30,104.0,161.0,0
31,104.0,169.0,0
32,90.0,165.0,0
33,80.0,157.0,8
34,64.0,157.0,8
35,64.0,165.0,8
36,56.0,169.0,8
37,56.0,161.0,8
38,56.0,153.0,8
39,56.0,145.0,8
40,56.0,137.0,8
41,56.0,129.0,8
42,56.0,121.0,5
43,40.0,121.0,5
44,40.0,129.0,5
45,40.0,137.0,8
46,40.0,145.0,8
47,40.0,153.0,8
48,40.0,161.0,8
49,40.0,169.0,8
50,32.0,169.0,8
51,32.0,161.0,8
52,32.0,153.0,8
53,32.0,145.0,8
54,32.0,137.0,8
55,32.0,129.0,5
56,32.0,121.0,5
57,32.0,113.0,5
58,40.0,113.0,5
59,56.0,113.0,5
60,56.0,105.0,5
61,48.0,99.0,5
62,40.0,99.0,5
63,32.0,97.0,5
64,32.0,89.0,5
65,24.0,89.0,5
66,16.0,97.0,5
67,16.0,109.0,5
68,8.0,109.0,5
69,8.0,97.0,5
70,8.0,89.0,14
71,8.0,81.0,14
72,8.0,73.0,14
73,8.0,65.0,14
74,8.0,57.0,14
75,16.0,57.0,14
76,8.0,49.0,14
77,8.0,41.0,14
78,24.0,45.0,16
79,32.0,41.0,16
80,32.0,49.0,16
81,32.0,57.0,15
82,32.0,65.0,15
83,32.0,73.0,15
84,32.0,81.0,15
85,40.0,83.0,15
86,40.0,73.0,15
87,40.0,63.0,15
88,40.0,51.0,15
89,44.0,43.0,16
90,44.0,35.0,16
91,44.0,27.0,16
92,32.0,25.0,16
93,24.0,25.0,16
94,16.0,25.0,16
95,16.0,17.0,16
96,24.0,17.0,16
97,32.0,17.0,16
98,44.0,11.0,16
99,56.0,9.0,2
100,56.0,17.0,2
101,56.0,25.0,2
102,56.0,33.0,2
103,56.0,41.0,2
104,64.0,41.0,2
105,72.0,41.0,2
106,72.0,49.0,2
107,56.0,49.0,15
108,48.0,51.0,15
109,56.0,57.0,15
110,56.0,65.0,15
111,48.0,63.0,15
112,48.0,73.0,15
113,56.0,73.0,15
114,56.0,81.0,15
115,48.0,83.0,15
116,56.0,89.0,15
117,56.0,97.0,5
118,104.0,97.0,6
119,104.0,105.0,6
120,104.0,113.0,0
121,104.0,121.0,0
122,104.0,129.0,0
123,104.0,137.0,0
124,104.0,145.0,0
125,116.0,145.0,0
126,124.0,145.0,0
127,132.0,145.0,0
128,132.0,137.0,0
129,140.0,137.0,7
130,148.0,137.0,7
131,156.0,137.0,7
132,164.0,137.0,7
133,172.0,125.0,13
134,172.0,117.0,13
135,172.0,109.0,13
136,172.0,101.0,13
137,172.0,93.0,13
138,172.0,85.0,13
139,180.0,85.0,13
140,180.0,77.0,13
141,180.0,69.0,3
142,180.0,61.0,3
143,180.0,53.0,3
144,172.0,53.0,3
145,172.0,61.0,3
146,172.0,69.0,3
147,172.0,77.0,13
148,164.0,81.0,13
149,148.0,85.0,13
150,124.0,85.0,6
151,124.0,93.0,6
152,124.0,109.0,6
153,124.0,125.0,0
154,124.0,117.0,0
155,124.0,101.0,6
156,104.0,89.0,6
157,104.0,81.0,6
158,104.0,73.0,6
159,104.0,65.0,6
160,104.0,49.0,6
161,104.0,41.0,12
162,104.0,33.0,12
163,104.0,25.0,12
164,104.0,17.0,12
165,92.0,9.0,2
166,80.0,9.0,2
167,72.0,9.0,2
168,64.0,21.0,2
169,72.0,25.0,2
170,80.0,25.0,2
171,80.0,25.0,2
172,80.0,41.0,2
173,88.0,49.0,2
174,104.0,57.0,6
175,124.0,69.0,6
176,124.0,77.0,6
