point,X,Y,label
0,288.0,149.0,8
1,288.0,129.0,8
2,270.0,133.0,8
3,256.0,141.0,8
4,256.0,157.0,8
5,246.0,157.0,8
6,236.0,169.0,6
7,228.0,169.0,6
8,228.0,161.0,6
9,220.0,169.0,6
10,212.0,169.0,6
11,204.0,169.0,6
12,196.0,169.0,6
13,188.0,169.0,6
14,196.0,161.0,6
15,188.0,145.0,6
16,172.0,145.0,2
17,164.0,145.0,2
18,156.0,145.0,2
19,148.0,145.0,2
20,140.0,145.0,2
21,148.0,169.0,2
22,164.0,169.0,2
23,172.0,169.0,2
24,156.0,169.0,2
25,140.0,169.0,2
26,132.0,169.0,2
27,124.0,169.0,2
28,116.0,161.0,9
29,104.0,153.0,9
30,104.0,161.0,9
31,104.0,169.0,9
32,90.0,165.0,9
33,80.0,157.0,9
34,64.0,157.0,12
35,64.0,165.0,12
36,56.0,169.0,12
37,56.0,161.0,12
38,56.0,153.0,12
39,56.0,145.0,12
40,56.0,137.0,12
41,56.0,129.0,5
42,56.0,121.0,5
43,40.0,121.0,5
44,40.0,129.0,5
45,40.0,137.0,12
46,40.0,145.0,12
47,40.0,153.0,12
48,40.0,161.0,12
49,40.0,169.0,12
50,32.0,169.0,12
51,32.0,161.0,12
52,32.0,153.0,12
53,32.0,145.0,12
54,32.0,137.0,12
55,32.0,129.0,5
56,32.0,121.0,5
57,32.0,113.0,5
58,40.0,113.0,5
59,56.0,113.0,5
60,56.0,105.0,5
61,48.0,99.0,5
62,40.0,99.0,5
63,32.0,97.0,5
64,32.0,89.0,15
65,24.0,89.0,15
66,16.0,97.0,15
67,16.0,109.0,5
68,8.0,109.0,5
69,8.0,97.0,15
70,8.0,89.0,15
71,8.0,81.0,15
72,8.0,73.0,15
73,8.0,65.0,15
74,8.0,57.0,13
75,16.0,57.0,13
76,8.0,49.0,13
77,8.0,41.0,13
78,24.0,45.0,13
79,32.0,41.0,13
80,32.0,49.0,13
81,32.0,57.0,13
82,32.0,65.0,15
83,32.0,73.0,15
84,32.0,81.0,15
85,40.0,83.0,15
86,40.0,73.0,15
87,40.0,63.0,15
88,40.0,51.0,13
89,44.0,43.0,13
90,44.0,35.0,1
91,44.0,27.0,1
92,32.0,25.0,13
93,24.0,25.0,13
94,16.0,25.0,13
95,16.0,17.0,13
96,24.0,17.0,13
97,32.0,17.0,13
98,44.0,11.0,1
99,56.0,9.0,1
100,56.0,17.0,1
101,56.0,25.0,1
102,56.0,33.0,1
103,56.0,41.0,1
104,64.0,41.0,1
105,72.0,41.0,1
106,72.0,49.0,1
107,56.0,49.0,1
108,48.0,51.0,1
109,56.0,57.0,1
110,56.0,65.0,15
111,48.0,63.0,15
112,48.0,73.0,15
113,56.0,73.0,15
114,56.0,81.0,15
115,48.0,83.0,15
116,56.0,89.0,15
117,56.0,97.0,5
118,104.0,97.0,7
119,104.0,105.0,7
120,104.0,113.0,9
121,104.0,121.0,9
122,104.0,129.0,9
123,104.0,137.0,9
124,104.0,145.0,9
125,116.0,145.0,9
126,124.0,145.0,9
127,132.0,145.0,2
128,132.0,137.0,2
129,140.0,137.0,2
