point,X,Y,label
0,4080.0,5236.0,2
1,4688.0,6468.0,2
2,5296.0,9218.0,3
3,9392.0,10956.0,1
4,9536.0,9944.0,1
5,9680.0,7106.0,0
6,9936.0,9108.0,1
7,10240.0,6248.0,0
8,10544.0,5258.0,0
9,15504.0,6050.0,0
10,15552.0,8096.0,1
11,15600.0,10032.0,1
12,18864.0,11649.0,1
13,18895.5,11330.0,1
14,18928.0,7491.0,1
15,18928.0,11154.0,1
16,12496.0,9548.0,1
17,12528.0,7128.0,0
18,12560.0,5698.0,0
19,8880.0,8888.0,3
20,9984.0,5808.0,0
21,11088.0,5038.0,0
22,11952.0,5368.0,0
23,11968.0,6468.0,0
24,11984.0,9218.0,1
25,12368.0,9218.0,1
26,12432.0,6468.0,0
27,12496.0,5368.0,0
28,13264.0,9328.0,1
29,13312.0,6688.0,0
30,13360.0,5478.0,0
31,560.0,4532.0,2
32,560.0,8514.0,3
33,640.0,5060.0,2
34,720.0,4532.0,2
35,5936.0,7986.0,3
36,13776.0,9548.0,1
37,13840.0,7128.0,0
38,13904.0,5698.0,0
39,14480.0,10956.0,1
40,14624.0,9944.0,1
41,14768.0,7106.0,0
42,7856.0,10142.0,3
43,7904.0,8316.0,3
44,7952.0,6160.0,2
45,1200.0,5940.0,2
46,1712.0,7876.0,2
47,2224.0,9922.0,3
48,1488.0,5830.0,2
49,2272.0,7656.0,2
50,3056.0,9812.0,3
51,624.0,11770.0,3
52,720.0,11572.0,3
53,816.0,7788.0,2
54,349.5,11352.0,3
55,432.0,11660.0,3
56,2192.0,4422.0,2
57,2480.0,4840.0,2
58,2768.0,4422.0,2
59,3056.0,4840.0,2
60,3344.0,4422.0,2
61,3632.0,4840.0,2
62,3920.0,4422.0,2
63,3920.0,7942.0,3
64,4640.0,11044.0,3
65,5360.0,11506.0,3
66,5488.0,7568.0,2
67,5536.0,11132.0,3
68,5584.0,11550.0,3
69,1712.0,4202.0,2
70,2000.0,4400.0,2
71,2288.0,4202.0,2
72,2576.0,4400.0,2
73,2864.0,4202.0,2
74,2864.0,5214.0,2
75,3136.0,6028.0,2
76,3408.0,8998.0,3
77,3424.0,6028.0,2
78,3440.0,5016.0,2
79,7984.0,7986.0,3
80,14160.0,9658.0,1
81,14176.0,7348.0,0
82,14192.0,5808.0,0
83,14384.0,9658.0,1
84,14432.0,7348.0,0
85,14480.0,5808.0,0
86,13072.0,8118.0,1
87,1424.0,6050.0,2
88,2096.0,8096.0,3
89,2768.0,9724.0,3
90,2768.0,11660.0,3
91,2944.0,11352.0,3
92,3120.0,11660.0,3
93,7696.0,10142.0,3
94,7760.0,8316.0,3
95,7824.0,6160.0,2
96,1456.0,6864.0,2
97,2272.0,9724.0,3
98,3088.0,10846.0,3
99,12752.0,9548.0,1
100,12768.0,7128.0,0
101,12784.0,5698.0,0
102,2864.0,10032.0,3
103,3552.0,8096.0,3
104,4240.0,6050.0,2
105,8016.0,4422.0,2
106,8048.0,4840.0,2
107,8080.0,8404.0,3
108,8192.0,4840.0,0
109,8304.0,4422.0,0
110,8336.0,4840.0,0
111,8368.0,4422.0,0
112,8479.5,4840.0,0
113,8592.0,4312.0,0
114,8624.0,4620.0,0
115,8592.0,4708.0,0
116,8656.0,4312.0,0
117,8768.0,4620.0,0
118,8880.0,4092.0,0
119,8880.0,4400.0,0
120,8912.0,4180.0,0
121,8944.0,4092.0,0
122,592.0,11176.0,3
123,736.0,10384.0,3
124,880.0,7194.0,2
125,11664.0,5698.0,0
126,11856.0,7128.0,0
127,12048.0,9548.0,1
128,12976.0,8536.0,1
129,13184.0,5104.0,0
130,13392.0,4686.0,0
131,14288.0,9658.0,1
132,14304.0,7348.0,0
133,14320.0,5808.0,0
134,18384.0,11759.0,1
135,18626.5,11550.0,1
136,16208.0,10208.0,1
137,16384.0,8448.0,1
138,16560.0,6226.0,0
139,11376.0,5038.0,0
140,12384.0,5808.0,0
141,13392.0,8888.0,1
142,9968.0,5698.0,0
143,10032.0,7128.0,0
144,10096.0,9548.0,1
145,10256.0,5698.0,0
146,10816.0,7128.0,0
147,11376.0,9548.0,1
148,15824.0,5786.0,0
149,15920.0,7568.0,1
150,16016.0,9768.0,1
151,1008.0,4312.0,2
152,1056.0,4620.0,2
153,1104.0,4312.0,2
154,1104.0,8052.0,2
155,1168.0,11484.0,3
156,1232.0,11726.0,3
157,15280.0,6270.0,0
158,15600.0,8536.0,1
159,15920.0,10252.0,1
160,17360.0,11880.0,1
161,17568.0,11792.0,1
162,17776.0,11880.0,1
163,17984.0,11792.0,1
164,18192.0,11880.0,1
165,18400.0,11792.0,1
166,18608.0,11880.0,1
167,6480.0,8624.0,3
168,6528.0,5280.0,2
169,6576.0,4642.0,2
170,6160.0,4642.0,2
171,6272.0,5280.0,2
172,6384.0,8624.0,3
173,5520.0,9988.0,3
174,5552.0,8008.0,3
175,5584.0,6006.0,2
176,1968.0,6754.0,2
177,1984.0,9504.0,3
178,2000.0,10736.0,3
179,6192.0,6754.0,2
180,11344.0,9504.0,1
181,16496.0,10736.0,1
182,8944.0,9922.0,3
183,8960.0,7876.0,0
184,8976.0,5940.0,0
185,4432.0,7194.0,2
186,9824.0,10384.0,1
187,15216.0,11176.0,1
188,4496.0,5786.0,2
189,10064.0,7568.0,0
190,15632.0,9768.0,1
191,7216.0,10032.0,3
192,7360.0,8096.0,3
193,7504.0,6050.0,2
194,4720.0,5456.0,2
195,10384.0,6908.0,0
196,16048.0,9438.0,1
197,4784.0,6490.0,2
198,10624.0,8976.0,1
199,16464.0,10472.0,1
200,1296.0,10318.0,3
201,1344.5,8316.0,3
202,1296.0,8492.0,3
203,1392.0,6160.0,2
204,15696.0,6050.0,0
205,15712.0,8096.0,1
206,15728.0,9834.0,1
207,15728.0,11770.0,1
208,16352.0,11572.0,1
209,16976.0,11770.0,1
210,11792.0,9218.0,1
211,11808.0,6468.0,0
212,11824.0,5368.0,0
213,11216.0,8118.0,0
214,336.0,11396.0,3
215,352.0,10824.0,3
216,368.0,7414.0,2
217,14608.0,10252.0,1
218,14624.0,8536.0,1
219,14640.0,6402.0,0
220,13968.0,9658.0,1
221,14000.0,7348.0,0
222,14032.0,5808.0,0
223,10416.0,6996.0,0
224,10432.0,9724.0,1
225,10448.0,10846.0,1
226,9808.0,5698.0,0
227,9840.0,7128.0,0
228,9872.0,9548.0,1
229,15248.0,5940.0,0
230,15280.0,7876.0,1
231,15312.0,9922.0,1
232,13200.0,9328.0,1
233,13216.0,6688.0,0
234,13232.0,5478.0,0
235,12560.0,10846.0,1
236,12592.0,9724.0,1
237,12624.0,6996.0,0
238,3920.0,11660.0,3
239,3952.0,11352.0,3
240,3984.0,7678.0,2
241,4016.0,6644.0,2
242,4032.0,9284.0,3
243,4048.0,10626.0,3
244,4048.0,6270.0,2
245,4208.0,8536.0,3
246,4368.0,10252.0,3
247,3824.0,10252.0,3
248,3888.0,8536.0,3
249,3952.0,6270.0,2
250,4112.0,5676.0,2
251,4416.0,7348.0,2
252,4720.0,9658.0,3
253,4144.0,6644.0,2
254,4464.0,9284.0,3
255,4784.0,10626.0,3
256,4176.0,4906.0,2
257,4560.0,5808.0,2
258,4944.0,8888.0,3
259,4208.0,5016.0,2
260,4608.0,6028.0,2
261,5008.0,8998.0,3
262,528.0,4092.0,2
263,1584.0,4180.0,2
264,2640.0,4092.0,2
265,12112.0,4466.0,0
266,14752.0,4664.0,0
267,17392.0,4158.0,0
268,17392.0,8118.0,1
269,17456.0,11572.0,1
270,17392.0,4510.0,0
271,17520.0,11770.0,1
272,10800.0,7106.0,0
273,10864.0,9944.0,1
274,10928.0,10956.0,1
275,10704.0,5478.0,0
276,10720.0,6688.0,0
277,10736.0,9328.0,1
278,16688.0,6226.0,0
279,16928.0,8448.0,1
280,17168.0,10208.0,1
281,13520.0,4576.0,0
282,15776.0,4884.0,0
283,18032.0,8426.0,1
284,18063.5,4884.0,0
285,18096.0,4268.0,0
286,18096.0,4708.0,0
287,10928.0,6732.0,0
288,13680.0,9196.0,1
289,16432.0,8382.0,1
290,16736.0,7568.0,1
291,16432.0,10582.0,1
292,17040.0,5786.0,0
293,9424.0,4928.0,0
294,9472.0,5588.0,0
295,9520.0,8778.0,0
296,10256.0,10956.0,1
297,10464.0,9944.0,1
298,10672.0,7106.0,0
299,13744.0,4686.0,0
300,16091.5,5104.0,0
301,18448.0,4378.0,0
302,18448.0,4928.0,0
303,18512.5,5104.0,0
304,18576.0,8536.0,1
305,656.0,4312.0,2
306,816.0,4620.0,2
307,976.0,4312.0,2
308,976.0,4752.0,2
309,992.5,4928.0,2
310,1008.0,8448.0,3
311,1072.0,4928.0,2
312,1136.0,4466.0,2
313,12176.0,9218.0,1
314,12208.0,6468.0,0
315,12240.0,5368.0,0
316,18800.0,7986.0,1
317,14800.0,9658.0,1
318,14864.0,7348.0,0
319,14928.0,5808.0,0
320,9520.0,4554.0,0
321,9616.0,4840.0,0
322,9712.0,8404.0,0
323,16336.0,5786.0,0
324,16352.0,7568.0,1
325,16368.0,9768.0,1
326,10832.0,5258.0,0
327,11184.0,6248.0,0
328,11536.0,9108.0,1
329,12208.0,5698.0,0
330,12240.0,7128.0,0
331,12272.0,9548.0,1
332,12336.0,4906.0,0
333,15040.0,5544.0,0
334,17744.0,4774.0,0
335,17920.0,5544.0,0
336,18096.0,8756.0,1
337,12688.0,9218.0,1
338,13168.0,6468.0,0
339,13648.0,5368.0,0
340,12880.0,9548.0,1
341,13248.0,7128.0,0
342,13616.0,5698.0,0
343,14672.0,10252.0,1
344,14848.0,8536.0,1
345,15024.0,6402.0,0
346,5808.0,4092.0,2
347,5808.0,8074.0,3
348,5840.0,4180.0,2
349,5872.0,4092.0,2
350,3472.0,9768.0,3
351,3664.0,7568.0,2
352,3856.0,5786.0,2
353,336.0,4202.0,2
354,624.0,4400.0,2
355,912.0,4202.0,2
356,11344.0,10252.0,1
357,12944.0,8536.0,1
358,14544.0,10252.0,1
359,17872.0,7788.0,1
360,17904.0,11572.0,1
361,17936.0,11770.0,1
362,368.0,11550.0,3
363,416.0,11132.0,3
364,464.0,7568.0,2
365,17520.0,7634.0,1
366,17568.0,11264.0,1
367,17616.0,11616.0,1
368,4688.0,4422.0,2
369,5904.0,4840.0,2
370,7120.0,8404.0,3
371,1744.0,4532.0,2
372,3424.0,5060.0,2
373,5104.0,4532.0,2
374,3792.0,8734.0,3
375,5552.0,5500.0,2
376,7312.0,8734.0,3
377,17168.0,6072.0,0
378,17200.0,8140.0,1
379,17232.0,10054.0,1
380,3504.0,6754.0,2
381,4832.0,9504.0,3
382,6160.0,10736.0,3
383,1936.0,7788.0,2
384,3264.0,11572.0,3
385,4592.0,11770.0,3
386,6064.0,8514.0,3
387,7856.0,5060.0,2
388,9648.0,8514.0,0
389,16816.0,6116.0,0
390,16848.0,8228.0,1
391,16880.0,10098.0,1
392,15792.0,6050.0,0
393,16256.0,8096.0,1
394,16720.0,10032.0,1
395,2352.0,6380.0,2
396,3808.0,8756.0,3
397,5264.0,10362.0,3
398,16464.0,6336.0,0
399,16736.0,8668.0,1
400,17008.0,10318.0,1
401,16112.0,5786.0,0
402,16192.0,7568.0,1
403,16272.0,9768.0,1
404,9168.0,7986.0,0
405,13360.0,11660.0,1
406,14736.0,11352.0,1
407,16112.0,11660.0,1
408,2928.0,7084.0,2
409,4944.0,10164.0,3
410,6960.0,11066.0,3
411,1776.0,6974.0,2
412,4144.0,9944.0,3
413,6512.0,10956.0,3
414,4144.0,11660.0,3
415,6976.0,11352.0,3
416,9808.0,11660.0,1
417,4816.0,5566.0,2
418,7216.0,7128.0,2
419,9616.0,9548.0,1
420,3824.0,5896.0,2
421,6240.0,7788.0,3
422,8656.0,9878.0,3
423,9264.0,5896.0,0
