point,X,Y,label
0,6.0,18.0,2
1,11.0,0.0,2
2,24.0,6.0,2
3,36.0,13.0,2
4,41.0,19.0,2
5,51.0,5.0,2
6,64.0,9.0,2
7,71.0,15.0,2
8,86.0,1.0,2
9,95.0,1.0,2
10,104.0,18.0,2
11,119.0,14.0,2
12,120.0,17.0,2
13,132.0,8.0,2
14,148.0,13.0,2
15,158.0,20.0,2
16,163.0,5.0,2
17,178.0,11.0,2
18,185.0,20.0,2
19,196.0,19.0,2
20,207.0,19.0,2
21,217.0,9.0,2
22,229.0,11.0,2
23,5.0,32.0,2
24,12.0,23.0,2
25,28.0,27.0,2
26,31.0,26.0,2
27,45.0,34.0,2
28,55.0,37.0,2
29,67.0,23.0,2
30,75.0,34.0,2
31,85.0,35.0,2
32,99.0,28.0,2
33,108.0,21.0,2
34,113.0,27.0,2
35,122.0,40.0,2
36,131.0,39.0,2
37,141.0,40.0,2
38,151.0,28.0,2
39,166.0,27.0,2
40,177.0,23.0,2
41,182.0,22.0,2
42,191.0,25.0,2
43,203.0,32.0,2
44,211.0,28.0,2
45,224.0,24.0,2
46,1.0,55.0,2
47,18.0,42.0,2
48,26.0,50.0,2
49,38.0,49.0,2
50,42.0,60.0,2
51,57.0,42.0,2
52,69.0,41.0,2
53,79.0,55.0,2
54,85.0,52.0,2
55,95.0,48.0,2
56,102.0,43.0,2
57,114.0,42.0,2
58,121.0,45.0,2
59,135.0,55.0,2
60,146.0,51.0,2
61,159.0,47.0,2
62,161.0,49.0,2
63,171.0,48.0,2
64,181.0,52.0,2
65,194.0,52.0,2
66,208.0,50.0,2
67,214.0,52.0,2
68,223.0,46.0,2
69,1.0,71.0,2
70,14.0,73.0,2
71,25.0,61.0,2
72,35.0,63.0,2
73,42.0,65.0,2
74,54.0,79.0,2
75,65.0,69.0,2
76,73.0,69.0,2
77,81.0,70.0,2
78,98.0,66.0,2
79,105.0,60.0,2
80,115.0,77.0,2
81,125.0,65.0,2
82,135.0,71.0,2
83,143.0,77.0,2
84,151.0,77.0,2
85,162.0,65.0,2
86,175.0,64.0,2
87,187.0,74.0,2
88,197.0,67.0,2
89,202.0,68.0,2
90,215.0,78.0,2
91,225.0,62.0,2
92,8.0,83.0,2
93,16.0,89.0,2
94,20.0,99.0,2
95,34.0,85.0,2
96,47.0,86.0,2
97,56.0,86.0,2
98,67.0,92.0,2
99,78.0,84.0,2
100,84.0,95.0,2
101,99.0,93.0,2
102,101.0,97.0,2
103,115.0,92.0,2
104,127.0,97.0,2
105,132.0,87.0,2
106,149.0,95.0,2
107,156.0,100.0,2
108,164.0,95.0,2
109,171.0,81.0,2
110,189.0,100.0,2
111,198.0,89.0,2
112,208.0,81.0,2
113,216.0,92.0,2
114,229.0,86.0,2
115,1.0,100.0,2
116,12.0,102.0,2
117,22.0,113.0,2
118,37.0,103.0,2
119,48.0,104.0,2
120,56.0,113.0,2
121,68.0,119.0,2
122,72.0,100.0,2
123,81.0,110.0,2
124,98.0,107.0,2
125,103.0,103.0,2
126,112.0,120.0,2
127,130.0,120.0,2
128,136.0,104.0,2
129,142.0,120.0,2
130,157.0,106.0,2
131,164.0,112.0,2
132,174.0,119.0,2
133,184.0,101.0,2
134,198.0,115.0,2
135,202.0,115.0,2
136,212.0,118.0,2
137,229.0,101.0,2
138,6.0,127.0,2
139,12.0,140.0,2
140,22.0,121.0,2
141,31.0,132.0,2
142,41.0,132.0,2
143,53.0,124.0,2
144,62.0,136.0,2
145,80.0,126.0,2
146,84.0,123.0,2
147,98.0,126.0,2
148,108.0,130.0,2
149,115.0,134.0,2
150,128.0,125.0,2
151,136.0,133.0,2
152,145.0,134.0,2
153,152.0,131.0,2
154,167.0,127.0,2
155,171.0,135.0,2
156,184.0,139.0,2
157,199.0,124.0,2
158,202.0,127.0,2
159,217.0,128.0,2
160,225.0,121.0,2
161,8.0,148.0,2
162,16.0,148.0,2
163,27.0,149.0,2
164,37.0,155.0,2
165,42.0,150.0,2
166,54.0,144.0,2
167,65.0,145.0,2
168,75.0,142.0,2
169,82.0,144.0,2
170,91.0,151.0,2
171,101.0,143.0,2
172,115.0,142.0,2
173,127.0,157.0,2
174,139.0,157.0,2
175,147.0,159.0,2
176,155.0,159.0,2
177,163.0,142.0,2
178,177.0,154.0,2
179,183.0,149.0,2
180,199.0,157.0,2
181,201.0,145.0,2
182,218.0,144.0,2
183,228.0,158.0,2
184,3.0,166.0,0
185,18.0,178.0,0
186,29.0,172.0,0
187,33.0,171.0,0
188,43.0,173.0,0
189,52.0,168.0,0
190,68.0,175.0,0
191,73.0,164.0,0
192,82.0,173.0,0
193,93.0,165.0,0
194,101.0,173.0,0
195,117.0,172.0,0
196,124.0,177.0,0
197,139.0,175.0,0
198,145.0,177.0,0
199,151.0,177.0,0
200,166.0,165.0,0
201,178.0,169.0,0
202,181.0,161.0,2
203,199.0,166.0,0
204,208.0,173.0,0
205,219.0,172.0,0
206,223.0,171.0,0
207,8.0,190.0,0
208,15.0,183.0,0
209,24.0,194.0,0
210,34.0,196.0,0
211,42.0,185.0,0
212,51.0,198.0,0
213,65.0,199.0,0
214,72.0,195.0,0
215,83.0,191.0,0
216,96.0,183.0,0
217,107.0,195.0,0
218,117.0,191.0,0
219,123.0,194.0,0
220,132.0,184.0,0
221,148.0,188.0,0
222,158.0,199.0,0
223,165.0,184.0,0
224,174.0,193.0,0
225,184.0,186.0,0
226,190.0,195.0,0
227,209.0,194.0,0
228,219.0,180.0,0
229,226.0,192.0,0
230,1.0,210.0,0
231,17.0,207.0,0
232,22.0,201.0,0
233,34.0,213.0,0
234,44.0,213.0,0
235,56.0,202.0,0
236,62.0,209.0,0
237,74.0,213.0,0
238,89.0,209.0,0
239,95.0,212.0,0
240,108.0,205.0,0
241,119.0,218.0,0
242,124.0,203.0,0
243,133.0,208.0,0
244,141.0,207.0,0
245,157.0,211.0,0
246,167.0,213.0,0
247,176.0,210.0,0
248,182.0,201.0,0
249,196.0,218.0,0
250,205.0,219.0,0
251,219.0,218.0,0
252,228.0,208.0,0
253,6.0,222.0,0
254,11.0,234.0,0
255,21.0,222.0,0
256,38.0,239.0,0
257,48.0,227.0,0
258,50.0,231.0,0
259,63.0,232.0,0
260,73.0,240.0,0
261,87.0,234.0,0
262,96.0,237.0,0
263,102.0,228.0,0
264,118.0,224.0,0
265,128.0,229.0,0
266,137.0,221.0,0
267,147.0,227.0,0
268,151.0,224.0,0
269,169.0,233.0,0
270,177.0,225.0,0
271,185.0,220.0,0
272,193.0,238.0,0
273,207.0,229.0,0
274,214.0,230.0,0
275,224.0,234.0,0
276,6.0,240.0,0
277,14.0,257.0,0
278,23.0,253.0,0
279,36.0,247.0,0
280,49.0,254.0,0
281,51.0,242.0,0
282,64.0,251.0,0
283,71.0,258.0,0
284,81.0,260.0,0
285,92.0,242.0,0
286,102.0,254.0,0
287,118.0,253.0,0
288,123.0,244.0,0
289,133.0,241.0,0
290,148.0,254.0,0
291,155.0,240.0,0
292,161.0,250.0,0
293,173.0,257.0,0
294,181.0,254.0,0
295,192.0,256.0,0
296,205.0,251.0,0
297,218.0,254.0,0
298,229.0,241.0,0
299,2.0,277.0,0
300,15.0,275.0,0
301,22.0,267.0,0
302,32.0,274.0,0
303,44.0,269.0,0
304,57.0,278.0,0
305,64.0,261.0,0
306,71.0,273.0,0
307,81.0,278.0,0
308,96.0,272.0,0
309,102.0,272.0,0
310,115.0,271.0,0
311,120.0,280.0,0
312,135.0,278.0,0
313,149.0,261.0,0
314,158.0,263.0,0
315,163.0,270.0,0
316,175.0,273.0,0
317,185.0,265.0,0
318,200.0,276.0,0
319,204.0,273.0,0
320,215.0,263.0,0
321,227.0,265.0,0
322,4.0,300.0,0
323,13.0,293.0,0
324,22.0,287.0,0
325,38.0,297.0,0
326,41.0,296.0,0
327,54.0,286.0,0
328,68.0,296.0,0
329,71.0,281.0,0
330,86.0,288.0,0
331,96.0,285.0,0
332,101.0,296.0,0
333,119.0,292.0,0
334,122.0,292.0,0
335,140.0,293.0,0
336,147.0,300.0,0
337,158.0,290.0,0
338,163.0,286.0,0
339,174.0,294.0,0
340,187.0,298.0,0
341,199.0,290.0,0
342,203.0,280.0,0
343,216.0,281.0,0
344,226.0,288.0,0
345,9.0,310.0,0
346,17.0,308.0,0
347,24.0,308.0,0
348,31.0,305.0,0
349,41.0,305.0,0
350,52.0,313.0,0
351,65.0,315.0,0
352,72.0,311.0,0
353,87.0,313.0,0
354,93.0,303.0,0
355,104.0,307.0,0
356,112.0,305.0,0
357,122.0,307.0,0
358,135.0,317.0,0
359,147.0,313.0,0
360,157.0,314.0,0
361,163.0,306.0,0
362,177.0,316.0,0
363,188.0,306.0,0
364,195.0,302.0,0
365,208.0,301.0,0
366,215.0,313.0,0
367,221.0,308.0,0
368,1.0,338.0,1
369,18.0,331.0,1
370,27.0,324.0,0
371,37.0,338.0,1
372,46.0,332.0,1
373,54.0,327.0,0
374,62.0,337.0,1
375,71.0,328.0,0
376,81.0,338.0,1
377,98.0,325.0,0
378,108.0,322.0,0
379,112.0,327.0,0
380,124.0,329.0,0
381,138.0,338.0,1
382,145.0,322.0,0
383,151.0,337.0,1
384,162.0,324.0,0
385,179.0,320.0,0
386,182.0,340.0,1
387,196.0,335.0,1
