point,X,Y,label
0,565.0,575.0,4
1,25.0,185.0,2
2,345.0,750.0,4
3,945.0,685.0,1
4,845.0,655.0,1
5,880.0,660.0,1
6,25.0,230.0,2
7,525.0,1000.0,0
8,580.0,1175.0,0
9,650.0,1130.0,0
10,1605.0,620.0,3
11,1220.0,580.0,3
12,1465.0,200.0,3
13,1530.0,5.0,3
14,845.0,680.0,1
15,725.0,370.0,1
16,145.0,665.0,2
17,415.0,635.0,4
18,510.0,875.0,0
19,560.0,365.0,4
20,300.0,465.0,4
21,520.0,585.0,4
22,480.0,415.0,4
23,835.0,625.0,1
24,975.0,580.0,1
25,1215.0,245.0,3
26,1320.0,315.0,3
27,1250.0,400.0,3
28,660.0,180.0,4
29,410.0,250.0,4
30,420.0,555.0,4
31,575.0,665.0,4
32,1150.0,1160.0,0
33,700.0,580.0,1
34,685.0,595.0,1
35,685.0,610.0,1
36,770.0,610.0,1
37,795.0,645.0,1
38,720.0,635.0,1
39,760.0,650.0,1
40,475.0,960.0,0
41,95.0,260.0,2
42,875.0,920.0,0
43,700.0,500.0,1
44,555.0,815.0,0
45,830.0,485.0,1
46,1170.0,65.0,3
47,830.0,610.0,1
48,605.0,625.0,4
49,595.0,360.0,4
50,1340.0,725.0,3
51,1740.0,245.0,3
