point,X,Y,label
0,565.0,575.0,1
1,25.0,185.0,5
2,345.0,750.0,14
3,945.0,685.0,4
4,845.0,655.0,4
5,880.0,660.0,4
6,25.0,230.0,5
7,525.0,1000.0,11
8,580.0,1175.0,0
9,650.0,1130.0,0
10,1605.0,620.0,15
11,1220.0,580.0,9
12,1465.0,200.0,12
13,1530.0,5.0,12
14,845.0,680.0,4
15,725.0,370.0,17
16,145.0,665.0,8
17,415.0,635.0,14
18,510.0,875.0,11
19,560.0,365.0,7
20,300.0,465.0,18
21,520.0,585.0,1
22,480.0,415.0,7
23,835.0,625.0,4
24,975.0,580.0,4
25,1215.0,245.0,3
26,1320.0,315.0,3
27,1250.0,400.0,3
28,660.0,180.0,16
29,410.0,250.0,7
30,420.0,555.0,14
31,575.0,665.0,1
32,1150.0,1160.0,6
33,700.0,580.0,17
34,685.0,595.0,17
35,685.0,610.0,17
36,770.0,610.0,4
37,795.0,645.0,4
38,720.0,635.0,17
39,760.0,650.0,4
40,475.0,960.0,11
41,95.0,260.0,5
42,875.0,920.0,13
43,700.0,500.0,17
44,555.0,815.0,11
45,830.0,485.0,17
46,1170.0,65.0,10
47,830.0,610.0,4
48,605.0,625.0,1
49,595.0,360.0,7
50,1340.0,725.0,9
51,1740.0,245.0,2
