point,X,Y,label
0,0.0,0.0,9
1,1116.3,1555.2,7
2,1357.6,1479.0,7
3,1148.1,1771.1,7
4,1186.2,1796.5,7
5,1205.2,1885.4,7
6,1237.0,1993.4,7
7,1300.5,2006.1,7
8,1160.8,2025.1,7
9,1173.5,2037.8,7
10,1224.3,2050.5,7
11,1351.3,2241.0,7
12,1732.3,2133.1,1
13,1745.0,2190.2,1
14,1764.0,2291.8,1
15,1764.0,2342.6,1
16,1732.3,2393.4,1
17,1745.0,2418.8,1
18,1649.7,2431.5,1
19,1757.7,2520.4,1
20,2297.4,1771.1,11
21,2214.9,1428.2,6
22,2227.6,1339.3,6
23,2183.1,1320.3,6
24,2614.9,1110.7,2
25,2507.0,1161.5,2
26,2348.2,952.0,6
27,2221.2,1009.1,6
28,2208.5,1085.3,6
29,2202.2,1136.1,6
30,2214.9,1174.2,6
31,2024.4,1123.4,6
32,2043.4,1301.2,6
33,1948.2,1307.6,6
34,1941.8,1390.1,6
35,1846.6,1415.5,6
36,1757.7,1364.7,6
37,1802.1,1352.0,6
38,1833.9,1263.1,6
39,1732.3,1250.4,6
40,2043.4,1580.6,11
41,2049.8,1745.7,11
42,1999.0,1802.9,11
43,1960.9,1815.6,11
44,2056.1,1821.9,11
45,2011.7,1828.3,11
46,2043.4,1853.7,11
47,1846.6,1783.8,11
48,1821.2,1828.3,11
49,1846.6,1866.4,11
50,1814.8,1650.5,11
51,1668.8,1809.2,11
52,1859.3,2164.8,1
53,1986.3,2133.1,1
54,2011.7,2177.5,1
55,1948.2,2196.6,1
56,1891.0,2247.4,1
57,2011.7,2272.8,1
58,2037.1,2304.5,1
59,2056.1,2355.3,1
60,1897.4,2412.5,1
61,1897.4,2456.9,1
62,1916.4,2469.6,1
63,2056.1,2469.6,1
64,2157.7,2139.4,1
65,1637.0,2698.2,14
66,1706.9,2704.6,14
67,1764.0,2749.0,14
68,1706.9,2774.4,14
69,1764.0,2799.8,14
70,1872.0,3066.5,14
71,1852.9,3003.0,14
72,1872.0,2996.7,14
73,1897.4,2996.7,14
74,2214.9,2971.3,14
75,2195.8,2939.5,14
76,2246.6,2888.7,14
77,1891.0,2869.7,14
78,2202.2,2844.3,14
79,1903.7,2818.9,14
80,1872.0,2818.9,14
81,2011.7,2761.7,14
82,1903.7,2698.2,14
83,1954.5,2583.9,1
84,2056.1,2577.6,1
85,2094.2,2564.9,1
86,2195.8,2476.0,1
87,2589.5,2990.3,3
88,2608.6,2990.3,3
89,2507.0,3003.0,3
90,2894.3,3047.5,3
91,2894.3,3003.0,3
92,2907.0,2971.3,3
93,3027.7,3047.5,3
94,2792.7,2812.5,3
95,2227.6,2812.5,14
96,2583.2,2799.8,3
97,2595.9,2774.4,3
98,2507.0,2774.4,3
99,2722.9,2755.4,3
100,2614.9,2749.0,3
101,2888.0,2730.0,3
102,3211.8,2730.0,3
103,3142.0,2717.3,3
104,2754.6,2698.2,3
105,2456.2,2698.2,3
106,2570.5,2622.0,3
107,2722.9,2622.0,3
108,3364.2,2622.0,3
109,2900.7,2615.7,3
110,3135.6,2603.0,3
111,2710.2,2596.6,3
112,2716.5,2545.8,8
113,2888.0,2533.1,8
114,2849.9,2514.1,8
115,2297.4,2514.1,1
116,2608.6,2495.0,8
117,3224.5,2488.7,8
118,2691.1,2476.0,8
119,2875.3,2437.9,8
120,2500.6,2418.8,8
121,2430.8,2399.8,8
122,2875.3,2399.8,8
123,3129.3,2368.0,8
124,2583.2,2368.0,8
125,2494.3,2368.0,8
126,2780.0,2361.7,8
127,2335.5,2355.3,1
128,2614.9,2317.2,8
129,2926.1,2304.5,8
130,2805.4,2291.8,8
131,2583.2,2291.8,8
132,2824.5,2285.5,8
133,2862.6,2279.1,8
134,2799.1,2260.1,8
135,2691.1,2260.1,8
136,2754.6,2253.7,8
137,2913.4,2253.7,8
138,2348.2,2241.0,1
139,2907.0,2234.7,8
140,3135.6,2234.7,8
141,2926.1,2228.3,8
142,3434.1,2202.9,4
143,2881.6,2190.2,8
144,2602.2,2190.2,8
145,2710.2,2164.8,8
146,2792.7,2145.8,8
147,2824.5,2133.1,8
148,2424.4,2107.7,13
149,2868.9,2101.3,8
150,3434.1,2101.3,4
151,2614.9,2088.6,13
152,3078.5,2082.3,4
153,2589.5,2075.9,13
154,2487.9,2063.2,13
155,2735.6,2063.2,13
156,3446.8,2044.2,4
