point,X,Y,label
0,288.0,149.0,0
1,288.0,129.0,11
2,270.0,133.0,0
3,256.0,141.0,0
4,256.0,157.0,0
5,246.0,157.0,0
6,236.0,169.0,0
7,228.0,169.0,0
8,228.0,161.0,0
9,220.0,169.0,0
10,212.0,169.0,0
11,204.0,169.0,9
12,196.0,169.0,9
13,188.0,169.0,9
14,196.0,161.0,9
15,188.0,145.0,9
16,172.0,145.0,9
17,164.0,145.0,9
18,156.0,145.0,9
19,148.0,145.0,9
20,140.0,145.0,6
21,148.0,169.0,9
22,164.0,169.0,9
23,172.0,169.0,9
24,156.0,169.0,9
25,140.0,169.0,6
26,132.0,169.0,6
27,124.0,169.0,6
28,116.0,161.0,6
29,104.0,153.0,6
30,104.0,161.0,6
31,104.0,169.0,6
32,90.0,165.0,6
33,80.0,157.0,4
34,64.0,157.0,4
35,64.0,165.0,4
36,56.0,169.0,4
37,56.0,161.0,4
38,56.0,153.0,4
39,56.0,145.0,4
40,56.0,137.0,4
41,56.0,129.0,4
42,56.0,121.0,4
43,40.0,121.0,4
44,40.0,129.0,4
45,40.0,137.0,4
46,40.0,145.0,4
47,40.0,153.0,4
48,40.0,161.0,4
49,40.0,169.0,4
50,32.0,169.0,4
51,32.0,161.0,4
52,32.0,153.0,4
53,32.0,145.0,4
54,32.0,137.0,4
55,32.0,129.0,4
56,32.0,121.0,4
57,32.0,113.0,1
58,40.0,113.0,1
59,56.0,113.0,1
60,56.0,105.0,1
61,48.0,99.0,1
62,40.0,99.0,1
63,32.0,97.0,1
64,32.0,89.0,1
65,24.0,89.0,1
66,16.0,97.0,1
67,16.0,109.0,1
68,8.0,109.0,1
69,8.0,97.0,1
70,8.0,89.0,1
71,8.0,81.0,1
72,8.0,73.0,1
73,8.0,65.0,8
74,8.0,57.0,8
75,16.0,57.0,8
76,8.0,49.0,8
77,8.0,41.0,8
78,24.0,45.0,8
79,32.0,41.0,8
80,32.0,49.0,8
81,32.0,57.0,8
82,32.0,65.0,1
83,32.0,73.0,1
84,32.0,81.0,1
85,40.0,83.0,1
86,40.0,73.0,1
87,40.0,63.0,1
88,40.0,51.0,8
89,44.0,43.0,8
90,44.0,35.0,8
91,44.0,27.0,8
92,32.0,25.0,8
93,24.0,25.0,8
94,16.0,25.0,8
95,16.0,17.0,8
96,24.0,17.0,8
97,32.0,17.0,8
98,44.0,11.0,12
