point,X,Y,label
0,9860.0,14152.0,8
1,9396.0,14616.0,8
2,11252.0,14848.0,9
3,11020.0,13456.0,2
4,9512.0,15776.0,8
5,10788.0,13804.0,2
6,10208.0,14384.0,8
7,11600.0,13456.0,2
8,11252.0,14036.0,2
9,10672.0,15080.0,9
10,11136.0,14152.0,2
11,9860.0,13108.0,2
12,10092.0,14964.0,8
13,9512.0,13340.0,2
14,10556.0,13688.0,2
15,9628.0,14036.0,8
16,10904.0,13108.0,2
17,11368.0,12644.0,2
18,11252.0,13340.0,2
19,10672.0,13340.0,2
20,11020.0,13108.0,2
21,11020.0,13340.0,2
22,11136.0,13572.0,2
23,11020.0,13688.0,2
24,8468.0,11136.0,4
25,8932.0,12064.0,4
26,9512.0,12412.0,2
27,7772.0,11020.0,4
28,8352.0,10672.0,4
29,9164.0,12876.0,2
30,9744.0,12528.0,2
31,8352.0,10324.0,4
32,8236.0,11020.0,4
33,8468.0,12876.0,4
34,8700.0,14036.0,8
35,8932.0,13688.0,8
36,9048.0,13804.0,8
37,8468.0,12296.0,4
38,8352.0,12644.0,4
39,8236.0,13572.0,8
40,9164.0,13340.0,8
41,8004.0,12760.0,4
42,8584.0,13108.0,4
43,7772.0,14732.0,8
44,7540.0,15080.0,8
45,7424.0,17516.0,1
46,8352.0,17052.0,1
47,7540.0,16820.0,1
48,7888.0,17168.0,1
49,9744.0,15196.0,8
50,9164.0,14964.0,8
51,9744.0,16240.0,8
52,7888.0,16936.0,1
53,8236.0,15428.0,8
54,9512.0,17400.0,1
55,9164.0,16008.0,8
56,8700.0,15312.0,8
57,11716.0,16008.0,9
58,12992.0,14964.0,9
59,12412.0,14964.0,9
60,12296.0,15312.0,9
61,12528.0,15196.0,9
62,15312.0,6612.0,0
63,11716.0,16124.0,9
64,11600.0,19720.0,5
65,10324.0,17516.0,9
66,12412.0,13340.0,11
67,12876.0,12180.0,11
68,13688.0,10904.0,11
69,13688.0,11716.0,11
70,13688.0,12528.0,11
71,11484.0,13224.0,2
72,12296.0,12760.0,11
73,12064.0,12528.0,11
74,12644.0,10556.0,11
75,11832.0,11252.0,11
76,11368.0,12296.0,2
77,11136.0,11020.0,11
78,10556.0,11948.0,2
79,10324.0,11716.0,2
80,11484.0,9512.0,0
81,11484.0,7540.0,0
82,11020.0,7424.0,0
83,11484.0,9744.0,0
84,16936.0,12180.0,3
85,17052.0,12064.0,3
86,16936.0,11832.0,3
87,17052.0,11600.0,3
88,13804.0,18792.0,5
89,12064.0,14964.0,9
90,12180.0,15544.0,9
91,14152.0,18908.0,5
92,5104.0,14616.0,7
93,6496.0,17168.0,1
94,5684.0,13224.0,7
95,15660.0,10788.0,3
96,5336.0,10324.0,4
97,812.0,6264.0,6
98,14384.0,20184.0,5
99,11252.0,15776.0,9
100,9744.0,3132.0,10
101,10904.0,3480.0,10
102,7308.0,14848.0,8
103,16472.0,16472.0,5
104,10440.0,14036.0,2
105,10672.0,13804.0,2
106,1160.0,18560.0,7
107,10788.0,13572.0,2
108,15660.0,11368.0,3
109,15544.0,12760.0,3
110,5336.0,18908.0,1
111,6264.0,19140.0,1
112,11832.0,17516.0,9
113,10672.0,14152.0,2
114,10208.0,15196.0,8
115,12180.0,14848.0,9
116,11020.0,10208.0,0
117,7656.0,17052.0,1
118,16240.0,8352.0,3
119,10440.0,14732.0,8
120,9164.0,15544.0,8
121,8004.0,11020.0,4
122,5684.0,11948.0,4
123,9512.0,16472.0,8
124,13688.0,17516.0,5
125,11484.0,8468.0,0
126,3248.0,14152.0,7
