point,X,Y,label
0,6.0,18.0,5
1,11.0,0.0,5
2,24.0,6.0,5
3,36.0,13.0,5
4,41.0,19.0,5
5,51.0,5.0,5
6,64.0,9.0,5
7,71.0,15.0,5
8,86.0,1.0,3
9,95.0,1.0,3
10,104.0,18.0,3
11,119.0,14.0,3
12,120.0,17.0,3
13,132.0,8.0,3
14,148.0,13.0,3
15,158.0,20.0,14
16,163.0,5.0,14
17,178.0,11.0,14
18,185.0,20.0,14
19,196.0,19.0,14
20,207.0,19.0,14
21,217.0,9.0,14
22,229.0,11.0,14
23,5.0,32.0,5
24,12.0,23.0,5
25,28.0,27.0,5
26,31.0,26.0,5
27,45.0,34.0,5
28,55.0,37.0,5
29,67.0,23.0,5
30,75.0,34.0,5
31,85.0,35.0,3
32,99.0,28.0,3
33,108.0,21.0,3
34,113.0,27.0,3
35,122.0,40.0,3
36,131.0,39.0,3
37,141.0,40.0,3
38,151.0,28.0,3
39,166.0,27.0,14
40,177.0,23.0,14
41,182.0,22.0,14
42,191.0,25.0,14
43,203.0,32.0,14
44,211.0,28.0,14
45,224.0,24.0,14
46,1.0,55.0,5
47,18.0,42.0,5
48,26.0,50.0,5
49,38.0,49.0,5
50,42.0,60.0,5
51,57.0,42.0,5
52,69.0,41.0,5
53,79.0,55.0,3
54,85.0,52.0,3
55,95.0,48.0,3
56,102.0,43.0,3
57,114.0,42.0,3
58,121.0,45.0,3
59,135.0,55.0,3
60,146.0,51.0,3
61,159.0,47.0,14
62,161.0,49.0,14
63,171.0,48.0,14
64,181.0,52.0,14
65,194.0,52.0,14
66,208.0,50.0,14
67,214.0,52.0,14
68,223.0,46.0,14
69,1.0,71.0,5
70,14.0,73.0,5
71,25.0,61.0,5
72,35.0,63.0,5
73,42.0,65.0,5
74,54.0,79.0,5
75,65.0,69.0,5
76,73.0,69.0,5
77,81.0,70.0,3
78,98.0,66.0,3
79,105.0,60.0,3
80,115.0,77.0,3
81,125.0,65.0,3
82,135.0,71.0,3
83,143.0,77.0,3
84,151.0,77.0,3
85,162.0,65.0,14
86,175.0,64.0,14
87,187.0,74.0,14
88,197.0,67.0,14
89,202.0,68.0,14
90,215.0,78.0,14
91,225.0,62.0,14
92,8.0,83.0,5
93,16.0,89.0,5
94,20.0,99.0,13
95,34.0,85.0,5
96,47.0,86.0,13
97,56.0,86.0,13
98,67.0,92.0,13
99,78.0,84.0,13
100,84.0,95.0,13
101,99.0,93.0,13
102,101.0,97.0,13
103,115.0,92.0,3
104,127.0,97.0,3
105,132.0,87.0,3
106,149.0,95.0,6
107,156.0,100.0,6
108,164.0,95.0,6
109,171.0,81.0,14
110,189.0,100.0,6
111,198.0,89.0,14
112,208.0,81.0,14
113,216.0,92.0,14
114,229.0,86.0,14
115,1.0,100.0,5
116,12.0,102.0,13
117,22.0,113.0,13
118,37.0,103.0,13
119,48.0,104.0,13
120,56.0,113.0,13
121,68.0,119.0,13
122,72.0,100.0,13
123,81.0,110.0,13
124,98.0,107.0,13
125,103.0,103.0,13
126,112.0,120.0,13
127,130.0,120.0,6
128,136.0,104.0,6
129,142.0,120.0,6
130,157.0,106.0,6
131,164.0,112.0,6
132,174.0,119.0,6
133,184.0,101.0,6
134,198.0,115.0,6
135,202.0,115.0,6
136,212.0,118.0,6
137,229.0,101.0,6
138,6.0,127.0,13
139,12.0,140.0,1
140,22.0,121.0,13
141,31.0,132.0,13
142,41.0,132.0,13
143,53.0,124.0,13
144,62.0,136.0,13
145,80.0,126.0,13
146,84.0,123.0,13
147,98.0,126.0,13
148,108.0,130.0,13
149,115.0,134.0,13
150,128.0,125.0,6
151,136.0,133.0,6
152,145.0,134.0,6
153,152.0,131.0,6
154,167.0,127.0,6
155,171.0,135.0,6
156,184.0,139.0,6
157,199.0,124.0,6
158,202.0,127.0,6
159,217.0,128.0,6
160,225.0,121.0,6
161,8.0,148.0,1
162,16.0,148.0,1
163,27.0,149.0,1
164,37.0,155.0,1
165,42.0,150.0,1
166,54.0,144.0,13
167,65.0,145.0,13
168,75.0,142.0,13
169,82.0,144.0,13
170,91.0,151.0,13
171,101.0,143.0,13
172,115.0,142.0,13
173,127.0,157.0,11
174,139.0,157.0,6
175,147.0,159.0,6
176,155.0,159.0,6
177,163.0,142.0,6
178,177.0,154.0,6
179,183.0,149.0,6
180,199.0,157.0,6
181,201.0,145.0,6
182,218.0,144.0,6
183,228.0,158.0,6
184,3.0,166.0,1
185,18.0,178.0,1
186,29.0,172.0,1
187,33.0,171.0,1
188,43.0,173.0,1
189,52.0,168.0,1
190,68.0,175.0,1
191,73.0,164.0,1
192,82.0,173.0,1
193,93.0,165.0,11
194,101.0,173.0,11
195,117.0,172.0,11
196,124.0,177.0,11
197,139.0,175.0,11
198,145.0,177.0,11
199,151.0,177.0,11
200,166.0,165.0,6
201,178.0,169.0,6
202,181.0,161.0,6
203,199.0,166.0,6
204,208.0,173.0,6
205,219.0,172.0,6
206,223.0,171.0,6
207,8.0,190.0,1
208,15.0,183.0,1
209,24.0,194.0,1
210,34.0,196.0,1
211,42.0,185.0,1
212,51.0,198.0,1
213,65.0,199.0,1
214,72.0,195.0,1
215,83.0,191.0,11
216,96.0,183.0,11
217,107.0,195.0,11
218,117.0,191.0,11
219,123.0,194.0,11
220,132.0,184.0,11
221,148.0,188.0,11
222,158.0,199.0,11
223,165.0,184.0,6
224,174.0,193.0,15
225,184.0,186.0,6
226,190.0,195.0,15
227,209.0,194.0,15
228,219.0,180.0,6
229,226.0,192.0,15
230,1.0,210.0,1
231,17.0,207.0,1
232,22.0,201.0,1
233,34.0,213.0,1
234,44.0,213.0,1
235,56.0,202.0,1
236,62.0,209.0,1
237,74.0,213.0,11
238,89.0,209.0,11
239,95.0,212.0,11
240,108.0,205.0,11
241,119.0,218.0,11
242,124.0,203.0,11
243,133.0,208.0,11
244,141.0,207.0,11
245,157.0,211.0,11
246,167.0,213.0,15
247,176.0,210.0,15
248,182.0,201.0,15
249,196.0,218.0,15
250,205.0,219.0,15
251,219.0,218.0,15
252,228.0,208.0,15
253,6.0,222.0,1
254,11.0,234.0,10
255,21.0,222.0,1
256,38.0,239.0,10
257,48.0,227.0,1
258,50.0,231.0,10
259,63.0,232.0,10
260,73.0,240.0,10
261,87.0,234.0,11
262,96.0,237.0,11
263,102.0,228.0,11
264,118.0,224.0,11
265,128.0,229.0,11
266,137.0,221.0,11
267,147.0,227.0,11
268,151.0,224.0,11
269,169.0,233.0,15
270,177.0,225.0,15
271,185.0,220.0,15
272,193.0,238.0,15
273,207.0,229.0,15
274,214.0,230.0,15
