point,X,Y,label
0,565.0,575.0,17
1,25.0,185.0,5
2,345.0,750.0,14
3,945.0,685.0,0
4,845.0,655.0,0
5,880.0,660.0,0
6,25.0,230.0,5
7,525.0,1000.0,4
8,580.0,1175.0,9
9,650.0,1130.0,9
10,1605.0,620.0,2
11,1220.0,580.0,12
12,1465.0,200.0,16
13,1530.0,5.0,7
14,845.0,680.0,0
15,725.0,370.0,13
16,145.0,665.0,8
17,415.0,635.0,14
18,510.0,875.0,4
19,560.0,365.0,1
20,300.0,465.0,1
21,520.0,585.0,17
22,480.0,415.0,1
23,835.0,625.0,0
24,975.0,580.0,0
25,1215.0,245.0,3
26,1320.0,315.0,16
27,1250.0,400.0,16
28,660.0,180.0,13
29,410.0,250.0,1
30,420.0,555.0,14
31,575.0,665.0,17
32,1150.0,1160.0,6
33,700.0,580.0,11
34,685.0,595.0,11
35,685.0,610.0,11
36,770.0,610.0,11
37,795.0,645.0,0
38,720.0,635.0,11
39,760.0,650.0,11
40,475.0,960.0,4
41,95.0,260.0,5
42,875.0,920.0,15
43,700.0,500.0,11
44,555.0,815.0,4
45,830.0,485.0,0
46,1170.0,65.0,3
47,830.0,610.0,0
48,605.0,625.0,17
49,595.0,360.0,1
50,1340.0,725.0,12
51,1740.0,245.0,10
