point,X,Y,label
0,9860.0,14152.0,5
1,9396.0,14616.0,3
2,11252.0,14848.0,2
3,11020.0,13456.0,5
4,9512.0,15776.0,3
5,10788.0,13804.0,5
6,10208.0,14384.0,5
7,11600.0,13456.0,5
8,11252.0,14036.0,5
9,10672.0,15080.0,2
10,11136.0,14152.0,5
11,9860.0,13108.0,5
12,10092.0,14964.0,3
13,9512.0,13340.0,5
14,10556.0,13688.0,5
15,9628.0,14036.0,5
16,10904.0,13108.0,5
17,11368.0,12644.0,5
18,11252.0,13340.0,5
19,10672.0,13340.0,5
20,11020.0,13108.0,5
21,11020.0,13340.0,5
22,11136.0,13572.0,5
23,11020.0,13688.0,5
24,8468.0,11136.0,0
25,8932.0,12064.0,0
26,9512.0,12412.0,0
27,7772.0,11020.0,0
28,8352.0,10672.0,0
29,9164.0,12876.0,0
30,9744.0,12528.0,0
31,8352.0,10324.0,0
32,8236.0,11020.0,0
33,8468.0,12876.0,0
34,8700.0,14036.0,3
35,8932.0,13688.0,0
36,9048.0,13804.0,0
37,8468.0,12296.0,0
38,8352.0,12644.0,0
39,8236.0,13572.0,0
40,9164.0,13340.0,0
41,8004.0,12760.0,0
42,8584.0,13108.0,0
43,7772.0,14732.0,3
44,7540.0,15080.0,3
45,7424.0,17516.0,4
46,8352.0,17052.0,4
47,7540.0,16820.0,4
48,7888.0,17168.0,4
49,9744.0,15196.0,3
50,9164.0,14964.0,3
51,9744.0,16240.0,3
52,7888.0,16936.0,4
53,8236.0,15428.0,3
54,9512.0,17400.0,3
55,9164.0,16008.0,3
56,8700.0,15312.0,3
57,11716.0,16008.0,2
58,12992.0,14964.0,2
59,12412.0,14964.0,2
60,12296.0,15312.0,2
61,12528.0,15196.0,2
62,15312.0,6612.0,11
63,11716.0,16124.0,2
64,11600.0,19720.0,9
65,10324.0,17516.0,3
66,12412.0,13340.0,1
67,12876.0,12180.0,1
68,13688.0,10904.0,1
69,13688.0,11716.0,1
70,13688.0,12528.0,1
71,11484.0,13224.0,5
72,12296.0,12760.0,1
73,12064.0,12528.0,1
74,12644.0,10556.0,1
75,11832.0,11252.0,1
76,11368.0,12296.0,1
77,11136.0,11020.0,1
78,10556.0,11948.0,5
79,10324.0,11716.0,0
80,11484.0,9512.0,7
81,11484.0,7540.0,7
82,11020.0,7424.0,7
83,11484.0,9744.0,7
84,16936.0,12180.0,11
85,17052.0,12064.0,11
86,16936.0,11832.0,11
87,17052.0,11600.0,11
88,13804.0,18792.0,9
89,12064.0,14964.0,2
90,12180.0,15544.0,2
91,14152.0,18908.0,9
92,5104.0,14616.0,12
93,6496.0,17168.0,4
94,5684.0,13224.0,12
95,15660.0,10788.0,11
96,5336.0,10324.0,12
97,812.0,6264.0,8
98,14384.0,20184.0,9
99,11252.0,15776.0,2
100,9744.0,3132.0,6
101,10904.0,3480.0,6
102,7308.0,14848.0,3
103,16472.0,16472.0,9
104,10440.0,14036.0,5
105,10672.0,13804.0,5
106,1160.0,18560.0,10
107,10788.0,13572.0,5
108,15660.0,11368.0,11
109,15544.0,12760.0,11
110,5336.0,18908.0,4
111,6264.0,19140.0,4
112,11832.0,17516.0,9
113,10672.0,14152.0,5
114,10208.0,15196.0,3
115,12180.0,14848.0,2
116,11020.0,10208.0,7
117,7656.0,17052.0,4
118,16240.0,8352.0,11
119,10440.0,14732.0,5
120,9164.0,15544.0,3
121,8004.0,11020.0,0
122,5684.0,11948.0,12
123,9512.0,16472.0,3
124,13688.0,17516.0,9
125,11484.0,8468.0,7
126,3248.0,14152.0,12
