point,X,Y,label
0,6.0,18.0,3
1,11.0,0.0,3
2,24.0,6.0,3
3,36.0,13.0,3
4,41.0,19.0,3
5,51.0,5.0,3
6,64.0,9.0,3
7,71.0,15.0,3
8,86.0,1.0,3
9,95.0,1.0,3
10,104.0,18.0,3
11,119.0,14.0,3
12,120.0,17.0,3
13,132.0,8.0,8
14,148.0,13.0,8
15,158.0,20.0,8
16,163.0,5.0,8
17,178.0,11.0,8
18,185.0,20.0,8
19,196.0,19.0,8
20,207.0,19.0,8
21,217.0,9.0,8
22,229.0,11.0,8
23,5.0,32.0,3
24,12.0,23.0,3
25,28.0,27.0,3
26,31.0,26.0,3
27,45.0,34.0,3
28,55.0,37.0,3
29,67.0,23.0,3
30,75.0,34.0,3
31,85.0,35.0,3
32,99.0,28.0,3
33,108.0,21.0,3
34,113.0,27.0,3
35,122.0,40.0,8
36,131.0,39.0,8
37,141.0,40.0,8
38,151.0,28.0,8
39,166.0,27.0,8
40,177.0,23.0,8
41,182.0,22.0,8
42,191.0,25.0,8
43,203.0,32.0,8
44,211.0,28.0,8
45,224.0,24.0,8
46,1.0,55.0,3
47,18.0,42.0,3
48,26.0,50.0,3
49,38.0,49.0,3
50,42.0,60.0,3
51,57.0,42.0,3
52,69.0,41.0,3
53,79.0,55.0,3
54,85.0,52.0,3
55,95.0,48.0,3
56,102.0,43.0,3
57,114.0,42.0,3
58,121.0,45.0,8
59,135.0,55.0,8
60,146.0,51.0,8
61,159.0,47.0,8
62,161.0,49.0,8
63,171.0,48.0,8
64,181.0,52.0,8
65,194.0,52.0,8
66,208.0,50.0,8
67,214.0,52.0,8
68,223.0,46.0,8
69,1.0,71.0,3
70,14.0,73.0,3
71,25.0,61.0,3
72,35.0,63.0,3
73,42.0,65.0,3
74,54.0,79.0,3
75,65.0,69.0,3
76,73.0,69.0,3
77,81.0,70.0,3
78,98.0,66.0,3
79,105.0,60.0,3
80,115.0,77.0,8
81,125.0,65.0,8
82,135.0,71.0,8
83,143.0,77.0,8
84,151.0,77.0,8
85,162.0,65.0,8
86,175.0,64.0,8
87,187.0,74.0,8
88,197.0,67.0,8
89,202.0,68.0,8
90,215.0,78.0,8
91,225.0,62.0,8
92,8.0,83.0,5
93,16.0,89.0,5
94,20.0,99.0,5
95,34.0,85.0,5
96,47.0,86.0,5
97,56.0,86.0,5
