point,X,Y,label
0,288.0,149.0,2
1,288.0,129.0,2
2,270.0,133.0,2
3,256.0,141.0,8
4,256.0,157.0,8
5,246.0,157.0,8
6,236.0,169.0,8
7,228.0,169.0,8
8,228.0,161.0,8
9,220.0,169.0,8
10,212.0,169.0,8
11,204.0,169.0,8
12,196.0,169.0,8
13,188.0,169.0,8
14,196.0,161.0,8
15,188.0,145.0,8
16,172.0,145.0,3
17,164.0,145.0,3
18,156.0,145.0,3
19,148.0,145.0,3
20,140.0,145.0,3
21,148.0,169.0,3
22,164.0,169.0,3
23,172.0,169.0,3
24,156.0,169.0,3
25,140.0,169.0,3
26,132.0,169.0,3
27,124.0,169.0,3
28,116.0,161.0,3
29,104.0,153.0,3
30,104.0,161.0,3
31,104.0,169.0,3
32,90.0,165.0,6
33,80.0,157.0,6
34,64.0,157.0,6
35,64.0,165.0,6
36,56.0,169.0,6
37,56.0,161.0,6
38,56.0,153.0,6
39,56.0,145.0,6
40,56.0,137.0,6
41,56.0,129.0,6
42,56.0,121.0,6
43,40.0,121.0,6
44,40.0,129.0,6
45,40.0,137.0,6
46,40.0,145.0,6
47,40.0,153.0,6
48,40.0,161.0,6
49,40.0,169.0,6
50,32.0,169.0,6
51,32.0,161.0,6
52,32.0,153.0,6
53,32.0,145.0,6
54,32.0,137.0,6
55,32.0,129.0,6
56,32.0,121.0,6
57,32.0,113.0,1
58,40.0,113.0,1
59,56.0,113.0,1
60,56.0,105.0,1
61,48.0,99.0,1
62,40.0,99.0,1
63,32.0,97.0,1
64,32.0,89.0,1
65,24.0,89.0,1
66,16.0,97.0,1
67,16.0,109.0,1
68,8.0,109.0,1
69,8.0,97.0,1
70,8.0,89.0,1
71,8.0,81.0,1
72,8.0,73.0,1
73,8.0,65.0,11
74,8.0,57.0,11
75,16.0,57.0,11
76,8.0,49.0,11
77,8.0,41.0,11
78,24.0,45.0,11
79,32.0,41.0,11
80,32.0,49.0,11
81,32.0,57.0,11
82,32.0,65.0,1
83,32.0,73.0,1
84,32.0,81.0,1
85,40.0,83.0,1
86,40.0,73.0,1
87,40.0,63.0,1
88,40.0,51.0,11
89,44.0,43.0,11
90,44.0,35.0,11
91,44.0,27.0,11
92,32.0,25.0,11
93,24.0,25.0,11
94,16.0,25.0,11
95,16.0,17.0,11
96,24.0,17.0,11
97,32.0,17.0,11
98,44.0,11.0,4
99,56.0,9.0,4
100,56.0,17.0,4
101,56.0,25.0,4
102,56.0,33.0,4
103,56.0,41.0,4
104,64.0,41.0,4
105,72.0,41.0,4
106,72.0,49.0,4
107,56.0,49.0,4
108,48.0,51.0,11
109,56.0,57.0,4
110,56.0,65.0,1
111,48.0,63.0,1
112,48.0,73.0,1
113,56.0,73.0,1
114,56.0,81.0,1
115,48.0,83.0,1
116,56.0,89.0,1
117,56.0,97.0,1
118,104.0,97.0,7
119,104.0,105.0,7
120,104.0,113.0,7
121,104.0,121.0,7
122,104.0,129.0,7
123,104.0,137.0,7
124,104.0,145.0,3
125,116.0,145.0,3
126,124.0,145.0,3
127,132.0,145.0,3
128,132.0,137.0,3
129,140.0,137.0,3
130,148.0,137.0,3
131,156.0,137.0,3
132,164.0,137.0,3
133,172.0,125.0,0
134,172.0,117.0,0
135,172.0,109.0,0
136,172.0,101.0,0
137,172.0,93.0,0
138,172.0,85.0,0
139,180.0,85.0,0
140,180.0,77.0,0
141,180.0,69.0,0
142,180.0,61.0,9
143,180.0,53.0,9
144,172.0,53.0,9
145,172.0,61.0,9
146,172.0,69.0,0
147,172.0,77.0,0
148,164.0,81.0,0
149,148.0,85.0,0
150,124.0,85.0,7
151,124.0,93.0,7
152,124.0,109.0,7
153,124.0,125.0,7
154,124.0,117.0,7
155,124.0,101.0,7
156,104.0,89.0,7
157,104.0,81.0,7
158,104.0,73.0,7
159,104.0,65.0,10
160,104.0,49.0,10
161,104.0,41.0,10
162,104.0,33.0,10
163,104.0,25.0,10
164,104.0,17.0,10
165,92.0,9.0,4
166,80.0,9.0,4
167,72.0,9.0,4
168,64.0,21.0,4
169,72.0,25.0,4
170,80.0,25.0,4
171,80.0,25.0,4
172,80.0,41.0,4
173,88.0,49.0,4
174,104.0,57.0,10
175,124.0,69.0,10
176,124.0,77.0,7
177,132.0,81.0,7
178,140.0,65.0,10
179,132.0,61.0,10
180,124.0,61.0,10
181,124.0,53.0,10
182,124.0,45.0,10
183,124.0,37.0,10
184,124.0,29.0,10
185,132.0,21.0,10
186,124.0,21.0,10
187,120.0,9.0,10
188,128.0,9.0,10
189,136.0,9.0,10
190,148.0,9.0,10
191,162.0,9.0,9
192,156.0,25.0,9
193,172.0,21.0,9
194,180.0,21.0,9
195,180.0,29.0,9
196,172.0,29.0,9
197,172.0,37.0,9
198,172.0,45.0,9
199,180.0,45.0,9
200,180.0,37.0,9
201,188.0,41.0,9
202,196.0,49.0,9
203,204.0,57.0,9
204,212.0,65.0,5
205,220.0,73.0,5
206,228.0,69.0,5
207,228.0,77.0,5
208,236.0,77.0,5
209,236.0,69.0,5
210,236.0,61.0,5
211,228.0,61.0,5
212,228.0,53.0,5
213,236.0,53.0,5
214,236.0,45.0,5
215,228.0,45.0,5
216,228.0,37.0,5
217,236.0,37.0,5
218,236.0,29.0,5
219,228.0,29.0,5
220,228.0,21.0,5
