point,X,Y,label
0,288.0,149.0,9
1,288.0,129.0,9
2,270.0,133.0,9
3,256.0,141.0,9
4,256.0,157.0,9
5,246.0,157.0,9
6,236.0,169.0,7
7,228.0,169.0,7
8,228.0,161.0,7
9,220.0,169.0,7
10,212.0,169.0,7
11,204.0,169.0,7
12,196.0,169.0,7
13,188.0,169.0,7
14,196.0,161.0,7
15,188.0,145.0,4
16,172.0,145.0,4
17,164.0,145.0,4
18,156.0,145.0,4
19,148.0,145.0,4
20,140.0,145.0,4
21,148.0,169.0,4
22,164.0,169.0,4
23,172.0,169.0,4
24,156.0,169.0,4
25,140.0,169.0,4
26,132.0,169.0,11
27,124.0,169.0,11
28,116.0,161.0,11
29,104.0,153.0,11
30,104.0,161.0,11
31,104.0,169.0,11
32,90.0,165.0,11
33,80.0,157.0,2
34,64.0,157.0,2
35,64.0,165.0,2
36,56.0,169.0,2
37,56.0,161.0,2
38,56.0,153.0,2
39,56.0,145.0,2
40,56.0,137.0,6
41,56.0,129.0,6
42,56.0,121.0,6
43,40.0,121.0,6
44,40.0,129.0,6
45,40.0,137.0,6
46,40.0,145.0,2
47,40.0,153.0,2
48,40.0,161.0,2
49,40.0,169.0,2
50,32.0,169.0,2
51,32.0,161.0,2
52,32.0,153.0,2
53,32.0,145.0,2
54,32.0,137.0,6
55,32.0,129.0,6
56,32.0,121.0,6
57,32.0,113.0,6
58,40.0,113.0,6
59,56.0,113.0,6
60,56.0,105.0,6
61,48.0,99.0,6
62,40.0,99.0,6
63,32.0,97.0,15
64,32.0,89.0,15
65,24.0,89.0,15
66,16.0,97.0,15
67,16.0,109.0,15
68,8.0,109.0,15
69,8.0,97.0,15
70,8.0,89.0,15
71,8.0,81.0,15
72,8.0,73.0,15
73,8.0,65.0,19
74,8.0,57.0,19
75,16.0,57.0,19
76,8.0,49.0,19
77,8.0,41.0,19
78,24.0,45.0,19
79,32.0,41.0,19
80,32.0,49.0,19
81,32.0,57.0,1
82,32.0,65.0,1
83,32.0,73.0,1
84,32.0,81.0,15
85,40.0,83.0,1
86,40.0,73.0,1
87,40.0,63.0,1
88,40.0,51.0,1
89,44.0,43.0,14
90,44.0,35.0,14
91,44.0,27.0,14
92,32.0,25.0,14
93,24.0,25.0,19
94,16.0,25.0,19
95,16.0,17.0,19
96,24.0,17.0,14
97,32.0,17.0,14
98,44.0,11.0,14
99,56.0,9.0,14
100,56.0,17.0,14
101,56.0,25.0,14
102,56.0,33.0,14
103,56.0,41.0,14
104,64.0,41.0,10
105,72.0,41.0,10
106,72.0,49.0,10
107,56.0,49.0,1
108,48.0,51.0,1
109,56.0,57.0,1
110,56.0,65.0,1
111,48.0,63.0,1
112,48.0,73.0,1
113,56.0,73.0,1
114,56.0,81.0,1
115,48.0,83.0,1
116,56.0,89.0,1
117,56.0,97.0,6
118,104.0,97.0,5
119,104.0,105.0,5
120,104.0,113.0,11
121,104.0,121.0,11
122,104.0,129.0,11
123,104.0,137.0,11
124,104.0,145.0,11
125,116.0,145.0,11
126,124.0,145.0,11
127,132.0,145.0,11
128,132.0,137.0,11
129,140.0,137.0,4
130,148.0,137.0,4
131,156.0,137.0,4
132,164.0,137.0,4
133,172.0,125.0,4
134,172.0,117.0,18
135,172.0,109.0,18
136,172.0,101.0,18
137,172.0,93.0,18
138,172.0,85.0,18
139,180.0,85.0,18
140,180.0,77.0,18
141,180.0,69.0,18
142,180.0,61.0,8
143,180.0,53.0,8
144,172.0,53.0,8
145,172.0,61.0,8
146,172.0,69.0,18
147,172.0,77.0,18
148,164.0,81.0,18
149,148.0,85.0,18
150,124.0,85.0,5
151,124.0,93.0,5
152,124.0,109.0,5
153,124.0,125.0,11
154,124.0,117.0,11
155,124.0,101.0,5
156,104.0,89.0,5
157,104.0,81.0,5
158,104.0,73.0,5
159,104.0,65.0,5
160,104.0,49.0,16
161,104.0,41.0,16
162,104.0,33.0,16
163,104.0,25.0,16
164,104.0,17.0,16
165,92.0,9.0,10
166,80.0,9.0,10
167,72.0,9.0,10
168,64.0,21.0,10
169,72.0,25.0,10
170,80.0,25.0,10
171,80.0,25.0,10
172,80.0,41.0,10
173,88.0,49.0,10
174,104.0,57.0,5
175,124.0,69.0,5
176,124.0,77.0,5
