point,X,Y,label
0,6.0,18.0,11
1,11.0,0.0,11
2,24.0,6.0,11
3,36.0,13.0,11
4,41.0,19.0,11
5,51.0,5.0,11
6,64.0,9.0,11
7,71.0,15.0,11
8,86.0,1.0,11
9,95.0,1.0,11
10,104.0,18.0,11
11,119.0,14.0,11
12,120.0,17.0,11
13,132.0,8.0,10
14,148.0,13.0,10
15,158.0,20.0,10
16,163.0,5.0,10
17,178.0,11.0,10
18,185.0,20.0,10
19,196.0,19.0,10
20,207.0,19.0,10
21,217.0,9.0,10
22,229.0,11.0,10
23,5.0,32.0,11
24,12.0,23.0,11
25,28.0,27.0,11
26,31.0,26.0,11
27,45.0,34.0,11
28,55.0,37.0,11
29,67.0,23.0,11
30,75.0,34.0,11
31,85.0,35.0,11
32,99.0,28.0,11
33,108.0,21.0,11
34,113.0,27.0,11
35,122.0,40.0,11
36,131.0,39.0,10
37,141.0,40.0,10
38,151.0,28.0,10
39,166.0,27.0,10
40,177.0,23.0,10
41,182.0,22.0,10
42,191.0,25.0,10
43,203.0,32.0,10
44,211.0,28.0,10
45,224.0,24.0,10
46,1.0,55.0,11
47,18.0,42.0,11
48,26.0,50.0,11
49,38.0,49.0,11
50,42.0,60.0,11
51,57.0,42.0,11
52,69.0,41.0,11
53,79.0,55.0,11
54,85.0,52.0,11
55,95.0,48.0,11
56,102.0,43.0,11
57,114.0,42.0,11
58,121.0,45.0,11
59,135.0,55.0,10
60,146.0,51.0,10
61,159.0,47.0,10
62,161.0,49.0,10
63,171.0,48.0,10
64,181.0,52.0,10
65,194.0,52.0,10
66,208.0,50.0,10
67,214.0,52.0,10
68,223.0,46.0,10
69,1.0,71.0,9
70,14.0,73.0,9
71,25.0,61.0,11
72,35.0,63.0,11
73,42.0,65.0,11
74,54.0,79.0,9
75,65.0,69.0,11
76,73.0,69.0,11
77,81.0,70.0,11
78,98.0,66.0,11
79,105.0,60.0,11
80,115.0,77.0,11
81,125.0,65.0,10
82,135.0,71.0,10
83,143.0,77.0,10
84,151.0,77.0,10
85,162.0,65.0,10
86,175.0,64.0,10
87,187.0,74.0,10
88,197.0,67.0,10
89,202.0,68.0,10
90,215.0,78.0,10
91,225.0,62.0,10
92,8.0,83.0,9
93,16.0,89.0,9
94,20.0,99.0,9
95,34.0,85.0,9
96,47.0,86.0,9
97,56.0,86.0,9
98,67.0,92.0,9
99,78.0,84.0,9
100,84.0,95.0,9
101,99.0,93.0,9
102,101.0,97.0,9
103,115.0,92.0,9
104,127.0,97.0,1
105,132.0,87.0,1
106,149.0,95.0,1
107,156.0,100.0,1
108,164.0,95.0,1
109,171.0,81.0,10
110,189.0,100.0,1
111,198.0,89.0,10
112,208.0,81.0,10
113,216.0,92.0,10
114,229.0,86.0,10
115,1.0,100.0,9
116,12.0,102.0,9
117,22.0,113.0,9
118,37.0,103.0,9
119,48.0,104.0,9
120,56.0,113.0,9
121,68.0,119.0,9
122,72.0,100.0,9
123,81.0,110.0,9
124,98.0,107.0,9
125,103.0,103.0,9
126,112.0,120.0,9
127,130.0,120.0,1
128,136.0,104.0,1
129,142.0,120.0,1
130,157.0,106.0,1
131,164.0,112.0,1
132,174.0,119.0,1
133,184.0,101.0,1
134,198.0,115.0,1
135,202.0,115.0,1
136,212.0,118.0,1
137,229.0,101.0,1
138,6.0,127.0,9
139,12.0,140.0,9
140,22.0,121.0,9
141,31.0,132.0,9
142,41.0,132.0,9
143,53.0,124.0,9
144,62.0,136.0,9
145,80.0,126.0,9
146,84.0,123.0,9
147,98.0,126.0,9
148,108.0,130.0,9
149,115.0,134.0,1
150,128.0,125.0,1
151,136.0,133.0,1
152,145.0,134.0,1
153,152.0,131.0,1
154,167.0,127.0,1
155,171.0,135.0,1
156,184.0,139.0,1
157,199.0,124.0,1
158,202.0,127.0,1
159,217.0,128.0,1
160,225.0,121.0,1
161,8.0,148.0,9
162,16.0,148.0,9
163,27.0,149.0,9
164,37.0,155.0,9
165,42.0,150.0,9
166,54.0,144.0,9
167,65.0,145.0,9
168,75.0,142.0,9
169,82.0,144.0,9
170,91.0,151.0,9
171,101.0,143.0,9
172,115.0,142.0,1
173,127.0,157.0,1
174,139.0,157.0,1
175,147.0,159.0,1
176,155.0,159.0,1
177,163.0,142.0,1
178,177.0,154.0,1
179,183.0,149.0,1
180,199.0,157.0,1
181,201.0,145.0,1
182,218.0,144.0,1
183,228.0,158.0,1
184,3.0,166.0,4
185,18.0,178.0,4
186,29.0,172.0,4
187,33.0,171.0,4
188,43.0,173.0,4
189,52.0,168.0,4
190,68.0,175.0,4
191,73.0,164.0,4
192,82.0,173.0,4
193,93.0,165.0,4
194,101.0,173.0,4
195,117.0,172.0,1
196,124.0,177.0,1
197,139.0,175.0,1
198,145.0,177.0,1
199,151.0,177.0,1
200,166.0,165.0,1
201,178.0,169.0,1
202,181.0,161.0,1
203,199.0,166.0,1
204,208.0,173.0,1
205,219.0,172.0,1
206,223.0,171.0,1
207,8.0,190.0,4
208,15.0,183.0,4
209,24.0,194.0,4
210,34.0,196.0,4
211,42.0,185.0,4
212,51.0,198.0,4
213,65.0,199.0,4
214,72.0,195.0,4
215,83.0,191.0,4
216,96.0,183.0,4
217,107.0,195.0,4
218,117.0,191.0,4
219,123.0,194.0,5
220,132.0,184.0,5
221,148.0,188.0,5
222,158.0,199.0,5
223,165.0,184.0,5
224,174.0,193.0,5
225,184.0,186.0,5
226,190.0,195.0,5
227,209.0,194.0,5
228,219.0,180.0,5
229,226.0,192.0,5
230,1.0,210.0,4
231,17.0,207.0,4
232,22.0,201.0,4
233,34.0,213.0,4
234,44.0,213.0,4
235,56.0,202.0,4
236,62.0,209.0,4
237,74.0,213.0,4
238,89.0,209.0,4
239,95.0,212.0,4
240,108.0,205.0,4
241,119.0,218.0,5
242,124.0,203.0,5
243,133.0,208.0,5
244,141.0,207.0,5
245,157.0,211.0,5
246,167.0,213.0,5
247,176.0,210.0,5
248,182.0,201.0,5
249,196.0,218.0,5
250,205.0,219.0,5
251,219.0,218.0,5
252,228.0,208.0,5
253,6.0,222.0,4
254,11.0,234.0,4
255,21.0,222.0,4
256,38.0,239.0,3
257,48.0,227.0,4
258,50.0,231.0,4
259,63.0,232.0,4
260,73.0,240.0,3
261,87.0,234.0,4
262,96.0,237.0,4
263,102.0,228.0,4
264,118.0,224.0,5
265,128.0,229.0,5
266,137.0,221.0,5
267,147.0,227.0,5
268,151.0,224.0,5
269,169.0,233.0,5
270,177.0,225.0,5
271,185.0,220.0,5
272,193.0,238.0,5
273,207.0,229.0,5
274,214.0,230.0,5
275,224.0,234.0,5
276,6.0,240.0,3
277,14.0,257.0,3
278,23.0,253.0,3
279,36.0,247.0,3
280,49.0,254.0,3
281,51.0,242.0,3
282,64.0,251.0,3
283,71.0,258.0,3
284,81.0,260.0,3
285,92.0,242.0,3
286,102.0,254.0,3
287,118.0,253.0,5
288,123.0,244.0,5
289,133.0,241.0,5
290,148.0,254.0,5
291,155.0,240.0,5
292,161.0,250.0,5
293,173.0,257.0,5
294,181.0,254.0,5
295,192.0,256.0,5
296,205.0,251.0,5
297,218.0,254.0,5
298,229.0,241.0,5
299,2.0,277.0,3
300,15.0,275.0,3
301,22.0,267.0,3
302,32.0,274.0,3
303,44.0,269.0,3
304,57.0,278.0,3
305,64.0,261.0,3
306,71.0,273.0,3
307,81.0,278.0,3
308,96.0,272.0,3
309,102.0,272.0,3
310,115.0,271.0,3
311,120.0,280.0,2
312,135.0,278.0,2
313,149.0,261.0,5
314,158.0,263.0,5
315,163.0,270.0,5
316,175.0,273.0,5
