point,X,Y,label
0,605.61,796.6,11
1,681.8,1025.2,11
2,605.61,1152.21,11
3,605.61,1253.81,11
4,656.41,1736.41,14
5,808.81,2041.19,14
6,726.25,1825.29,14
7,758.01,1863.4,14
8,783.4,1736.41,14
9,808.81,1736.41,14
10,758.01,1101.41,11
11,758.01,796.6,11
12,758.01,821.99,11
13,872.3,733.11,7
14,885.0,2066.6,14
15,872.3,1787.21,14
16,935.8,1965.0,14
17,910.39,707.7,7
18,935.8,1812.6,14
19,935.8,1761.8,14
20,935.8,1177.6,11
21,986.6,1380.8,1
22,1011.99,898.2,7
23,986.6,1203.01,11
24,986.6,1152.21,11
25,986.6,821.99,7
26,1011.99,796.6,7
27,986.6,923.59,7
28,1062.79,1126.8,7
29,1113.59,1431.6,1
30,1139.0,1482.4,1
31,1189.8,949.0,7
32,1189.8,1253.81,1
33,1240.61,1507.79,1
34,1291.41,1355.39,1
35,1266.0,1253.81,1
36,1189.8,1101.41,7
37,1189.8,1380.8,1
38,1113.59,1152.21,7
39,1113.59,821.99,7
40,1189.8,707.7,7
41,1151.7,733.11,7
42,1113.59,923.59,7
43,1113.59,1101.41,7
44,1113.59,1228.4,1
45,1113.59,949.0,7
46,1113.59,1406.19,1
47,1139.0,860.1,7
48,1189.8,733.11,7
49,1240.61,1711.0,1
50,1266.0,1736.41,9
51,1291.41,1863.4,9
52,1278.69,2047.56,9
53,1285.06,2053.91,9
54,1291.41,2041.19,9
55,1329.49,1958.65,9
56,1291.41,1965.0,9
57,1323.14,1952.3,9
58,1316.8,1787.21,9
59,1342.21,1863.4,9
60,1329.49,1945.96,9
61,1335.86,1952.3,9
62,1164.39,2244.39,9
63,1164.39,2091.99,9
64,1189.8,1584.0,1
65,1215.2,1711.0,1
66,1164.39,1634.8,1
67,1164.39,1787.21,9
68,1189.8,1863.4,9
69,1189.8,2244.39,9
70,1266.0,2168.2,9
71,1278.69,2060.25,9
72,1272.34,2053.91,9
73,1240.61,2041.19,9
74,1227.89,1958.65,9
75,1234.26,1952.3,9
76,1240.61,1965.0,9
77,1291.41,1609.39,1
78,1291.41,1076.0,7
79,1266.0,707.7,7
80,1189.8,847.4,7
81,1139.0,1533.2,1
82,1113.59,2028.5,9
83,1088.2,2244.39,9
84,1088.2,2079.3,9
85,999.3,2180.9,9
86,1011.99,1736.41,14
87,1062.79,1685.61,1
88,1037.4,1634.8,1
89,1113.59,1863.4,9
90,1062.79,771.19,7
91,1062.79,821.99,7
