point,X,Y,label
0,6.0,18.0,4
1,11.0,0.0,4
2,24.0,6.0,4
3,36.0,13.0,4
4,41.0,19.0,4
5,51.0,5.0,4
6,64.0,9.0,4
7,71.0,15.0,4
8,86.0,1.0,4
9,95.0,1.0,4
10,104.0,18.0,4
11,119.0,14.0,1
12,120.0,17.0,1
13,132.0,8.0,1
14,148.0,13.0,1
15,158.0,20.0,1
16,163.0,5.0,1
17,178.0,11.0,1
18,185.0,20.0,1
19,196.0,19.0,1
20,207.0,19.0,1
21,217.0,9.0,1
22,229.0,11.0,1
23,5.0,32.0,4
24,12.0,23.0,4
25,28.0,27.0,4
26,31.0,26.0,4
27,45.0,34.0,4
28,55.0,37.0,4
29,67.0,23.0,4
30,75.0,34.0,4
31,85.0,35.0,4
32,99.0,28.0,4
33,108.0,21.0,1
34,113.0,27.0,1
35,122.0,40.0,1
36,131.0,39.0,1
37,141.0,40.0,1
38,151.0,28.0,1
39,166.0,27.0,1
40,177.0,23.0,1
41,182.0,22.0,1
42,191.0,25.0,1
43,203.0,32.0,1
44,211.0,28.0,1
45,224.0,24.0,1
46,1.0,55.0,4
47,18.0,42.0,4
48,26.0,50.0,4
49,38.0,49.0,4
50,42.0,60.0,4
51,57.0,42.0,4
52,69.0,41.0,4
53,79.0,55.0,4
54,85.0,52.0,4
55,95.0,48.0,4
56,102.0,43.0,4
57,114.0,42.0,1
58,121.0,45.0,1
59,135.0,55.0,1
60,146.0,51.0,1
61,159.0,47.0,1
62,161.0,49.0,1
63,171.0,48.0,1
64,181.0,52.0,1
65,194.0,52.0,1
66,208.0,50.0,1
67,214.0,52.0,1
68,223.0,46.0,1
69,1.0,71.0,4
70,14.0,73.0,4
71,25.0,61.0,4
72,35.0,63.0,4
73,42.0,65.0,4
74,54.0,79.0,4
75,65.0,69.0,4
76,73.0,69.0,4
77,81.0,70.0,4
78,98.0,66.0,4
79,105.0,60.0,4
80,115.0,77.0,1
81,125.0,65.0,1
82,135.0,71.0,1
83,143.0,77.0,1
84,151.0,77.0,1
85,162.0,65.0,1
86,175.0,64.0,1
87,187.0,74.0,1
88,197.0,67.0,1
89,202.0,68.0,1
90,215.0,78.0,1
91,225.0,62.0,1
92,8.0,83.0,4
93,16.0,89.0,4
94,20.0,99.0,4
95,34.0,85.0,4
96,47.0,86.0,4
97,56.0,86.0,4
98,67.0,92.0,4
99,78.0,84.0,4
100,84.0,95.0,4
101,99.0,93.0,4
102,101.0,97.0,4
103,115.0,92.0,1
104,127.0,97.0,1
105,132.0,87.0,1
106,149.0,95.0,1
107,156.0,100.0,1
108,164.0,95.0,1
109,171.0,81.0,1
110,189.0,100.0,1
111,198.0,89.0,1
112,208.0,81.0,1
113,216.0,92.0,1
114,229.0,86.0,1
115,1.0,100.0,4
116,12.0,102.0,4
117,22.0,113.0,4
118,37.0,103.0,4
119,48.0,104.0,4
120,56.0,113.0,4
121,68.0,119.0,4
122,72.0,100.0,4
123,81.0,110.0,4
124,98.0,107.0,4
125,103.0,103.0,4
126,112.0,120.0,4
127,130.0,120.0,1
128,136.0,104.0,1
129,142.0,120.0,1
130,157.0,106.0,1
131,164.0,112.0,1
132,174.0,119.0,1
133,184.0,101.0,1
134,198.0,115.0,1
135,202.0,115.0,1
136,212.0,118.0,1
137,229.0,101.0,1
138,6.0,127.0,4
139,12.0,140.0,4
140,22.0,121.0,4
141,31.0,132.0,4
142,41.0,132.0,4
143,53.0,124.0,4
144,62.0,136.0,4
145,80.0,126.0,4
146,84.0,123.0,4
147,98.0,126.0,4
148,108.0,130.0,4
149,115.0,134.0,4
150,128.0,125.0,1
151,136.0,133.0,1
152,145.0,134.0,1
153,152.0,131.0,1
154,167.0,127.0,1
155,171.0,135.0,1
156,184.0,139.0,1
157,199.0,124.0,1
158,202.0,127.0,1
159,217.0,128.0,1
160,225.0,121.0,1
161,8.0,148.0,4
162,16.0,148.0,4
163,27.0,149.0,4
164,37.0,155.0,4
165,42.0,150.0,4
166,54.0,144.0,4
167,65.0,145.0,4
168,75.0,142.0,4
169,82.0,144.0,4
170,91.0,151.0,4
171,101.0,143.0,4
172,115.0,142.0,4
173,127.0,157.0,1
174,139.0,157.0,1
175,147.0,159.0,1
176,155.0,159.0,1
177,163.0,142.0,1
178,177.0,154.0,1
179,183.0,149.0,1
180,199.0,157.0,1
181,201.0,145.0,1
182,218.0,144.0,1
183,228.0,158.0,1
184,3.0,166.0,4
185,18.0,178.0,4
186,29.0,172.0,4
187,33.0,171.0,4
188,43.0,173.0,4
189,52.0,168.0,4
190,68.0,175.0,4
191,73.0,164.0,4
192,82.0,173.0,4
193,93.0,165.0,4
194,101.0,173.0,3
195,117.0,172.0,3
196,124.0,177.0,3
197,139.0,175.0,3
198,145.0,177.0,3
199,151.0,177.0,3
200,166.0,165.0,1
201,178.0,169.0,1
202,181.0,161.0,1
203,199.0,166.0,1
204,208.0,173.0,1
205,219.0,172.0,1
206,223.0,171.0,1
207,8.0,190.0,4
208,15.0,183.0,4
209,24.0,194.0,4
210,34.0,196.0,4
211,42.0,185.0,4
212,51.0,198.0,3
213,65.0,199.0,3
214,72.0,195.0,3
215,83.0,191.0,3
216,96.0,183.0,3
217,107.0,195.0,3
218,117.0,191.0,3
219,123.0,194.0,3
220,132.0,184.0,3
221,148.0,188.0,3
222,158.0,199.0,3
223,165.0,184.0,3
224,174.0,193.0,3
225,184.0,186.0,3
226,190.0,195.0,3
227,209.0,194.0,3
228,219.0,180.0,1
229,226.0,192.0,3
230,1.0,210.0,4
231,17.0,207.0,4
232,22.0,201.0,4
233,34.0,213.0,3
234,44.0,213.0,3
235,56.0,202.0,3
236,62.0,209.0,3
237,74.0,213.0,3
238,89.0,209.0,3
239,95.0,212.0,3
240,108.0,205.0,3
241,119.0,218.0,3
242,124.0,203.0,3
243,133.0,208.0,3
244,141.0,207.0,3
245,157.0,211.0,3
246,167.0,213.0,3
247,176.0,210.0,3
248,182.0,201.0,3
249,196.0,218.0,3
250,205.0,219.0,3
251,219.0,218.0,3
252,228.0,208.0,3
253,6.0,222.0,3
254,11.0,234.0,3
255,21.0,222.0,3
256,38.0,239.0,3
257,48.0,227.0,3
258,50.0,231.0,3
259,63.0,232.0,3
260,73.0,240.0,3
261,87.0,234.0,3
262,96.0,237.0,3
263,102.0,228.0,3
264,118.0,224.0,3
265,128.0,229.0,3
266,137.0,221.0,3
267,147.0,227.0,3
268,151.0,224.0,3
269,169.0,233.0,3
270,177.0,225.0,3
271,185.0,220.0,3
272,193.0,238.0,3
273,207.0,229.0,3
274,214.0,230.0,3
275,224.0,234.0,3
276,6.0,240.0,3
277,14.0,257.0,3
278,23.0,253.0,3
279,36.0,247.0,3
280,49.0,254.0,3
281,51.0,242.0,3
282,64.0,251.0,3
283,71.0,258.0,3
284,81.0,260.0,3
285,92.0,242.0,3
286,102.0,254.0,3
287,118.0,253.0,3
288,123.0,244.0,3
289,133.0,241.0,3
290,148.0,254.0,3
291,155.0,240.0,3
292,161.0,250.0,3
293,173.0,257.0,3
294,181.0,254.0,3
295,192.0,256.0,3
296,205.0,251.0,3
297,218.0,254.0,3
298,229.0,241.0,3
299,2.0,277.0,3
