point,X,Y,label
0,0.0,0.0,1
1,875.1,983.7,1
2,887.8,1040.9,1
3,875.1,1136.1,1
4,887.8,1275.8,1
5,887.8,1498.1,1
6,964.0,1504.4,1
7,1116.4,1212.3,1
8,1014.8,1148.8,1
9,1052.9,1136.1,1
10,1014.8,1059.9,1
11,1116.4,1059.9,1
12,1167.2,1015.5,1
13,1497.4,1040.9,7
14,1345.0,1034.5,1
15,1370.4,1053.6,1
16,1433.9,1059.9,7
17,1465.6,1059.9,7
18,1548.2,1059.9,7
19,1586.3,1059.9,7
20,1433.9,1098.0,7
21,1306.9,1110.7,1
22,1624.4,1110.7,7
23,1713.3,1110.7,7
24,1249.7,1117.1,1
25,1751.4,1136.1,7
26,1726.0,1161.5,7
27,1700.6,1174.2,7
28,1427.5,1174.2,1
29,1624.4,1186.9,7
30,1706.9,1212.3,7
31,1795.8,1225.0,7
32,1224.3,1225.0,1
33,1211.6,1237.7,1
34,1878.4,1237.7,7
35,1224.3,1250.4,1
36,1211.6,1263.1,1
37,1853.0,1263.1,7
38,1891.1,1275.8,7
39,1224.3,1275.8,1
40,1503.7,1288.5,1
41,1218.0,1294.9,1
42,1878.4,1301.2,7
43,1954.6,1301.2,7
44,1325.9,1307.6,1
45,1306.9,1320.3,1
46,1865.7,1320.3,7
47,2030.8,1333.0,7
48,1611.7,1333.0,7
49,1383.1,1333.0,1
50,1433.9,1339.3,1
51,2094.3,1339.3,7
52,1599.0,1352.0,7
53,1110.0,1364.7,1
54,1402.1,1364.7,1
55,1675.2,1364.7,7
56,2189.5,1364.7,7
57,1586.3,1371.1,7
58,1891.1,1377.4,7
59,1618.0,1383.8,7
60,1103.7,1390.1,1
61,1992.7,1390.1,7
62,2132.4,1390.1,7
63,1268.8,1402.8,1
64,1091.0,1415.5,1
65,1510.1,1415.5,1
66,1973.6,1415.5,7
67,2234.0,1428.2,0
68,1243.4,1428.2,1
69,1618.0,1440.9,7
70,1878.4,1466.3,7
71,1980.0,1472.7,7
72,1535.5,1479.0,1
73,1249.7,1479.0,1
74,1294.2,1491.7,1
75,2068.9,1491.7,7
76,2234.0,1504.4,0
77,1256.1,1504.4,1
78,1014.8,1517.1,1
79,1116.4,1517.1,1
80,1980.0,1517.1,7
81,2068.9,1517.1,7
82,2183.2,1517.1,0
83,2246.7,1517.1,0
84,1268.8,1523.5,1
85,1516.4,1542.5,1
86,1738.7,1542.5,7
87,2329.2,1542.5,0
88,2316.5,1555.2,0
89,2246.7,1555.2,0
90,1859.3,1555.2,7
91,1364.0,1555.2,1
92,1713.3,1561.6,7
93,1313.2,1567.9,1
94,2234.0,1567.9,0
95,2335.6,1567.9,0
96,2164.1,1580.6,6
97,1351.3,1580.6,1
98,1338.6,1593.3,1
99,1706.9,1593.3,7
100,2126.0,1599.7,6
101,1205.3,1612.4,1
102,1408.5,1618.7,1
103,1573.6,1618.7,1
104,1846.6,1618.7,6
105,1929.2,1618.7,6
106,2049.8,1618.7,6
107,2107.0,1618.7,6
108,2284.8,1618.7,0
109,2367.3,1644.1,0
110,2183.2,1644.1,6
111,2113.3,1644.1,6
112,2018.1,1644.1,6
113,1649.8,1644.1,6
114,1472.0,1644.1,1
115,1313.2,1644.1,1
116,1154.5,1663.2,1
117,951.3,1669.5,1
118,1503.7,1669.5,1
119,1599.0,1669.5,1
120,1738.7,1669.5,6
121,1929.2,1669.5,6
122,2037.1,1669.5,6
123,2234.0,1669.5,6
124,2462.6,1669.5,0
125,2564.2,1669.5,0
126,2640.4,1669.5,0
127,2430.8,1675.9,0
128,1129.1,1675.9,1
129,1091.0,1682.2,1
130,1141.8,1688.6,1
131,1002.1,1694.9,1
132,1262.4,1694.9,1
133,2742.0,1694.9,0
134,2297.5,1701.3,0
135,2570.5,1707.6,0
136,2716.6,1720.3,0
137,1167.2,1720.3,1
138,1014.8,1726.7,1
139,1694.2,1733.0,6
140,1262.4,1739.4,1
141,875.1,1739.4,1
142,1116.4,1745.7,1
143,2075.2,1745.7,6
144,2405.4,1745.7,0
145,2437.2,1745.7,0
146,2253.0,1758.4,6
147,1757.7,1771.1,6
148,1687.9,1771.1,6
