point,X,Y,label
0,6.0,18.0,7
1,11.0,0.0,7
2,24.0,6.0,7
3,36.0,13.0,7
4,41.0,19.0,7
5,51.0,5.0,7
6,64.0,9.0,7
7,71.0,15.0,7
8,86.0,1.0,7
9,95.0,1.0,7
10,104.0,18.0,7
11,119.0,14.0,7
12,120.0,17.0,7
13,132.0,8.0,1
14,148.0,13.0,1
15,158.0,20.0,1
16,163.0,5.0,1
17,178.0,11.0,1
18,185.0,20.0,1
19,196.0,19.0,1
20,207.0,19.0,1
21,217.0,9.0,1
22,229.0,11.0,1
23,5.0,32.0,7
24,12.0,23.0,7
25,28.0,27.0,7
26,31.0,26.0,7
27,45.0,34.0,7
28,55.0,37.0,7
29,67.0,23.0,7
30,75.0,34.0,7
31,85.0,35.0,7
32,99.0,28.0,7
33,108.0,21.0,7
34,113.0,27.0,7
35,122.0,40.0,7
36,131.0,39.0,1
37,141.0,40.0,1
38,151.0,28.0,1
39,166.0,27.0,1
40,177.0,23.0,1
41,182.0,22.0,1
42,191.0,25.0,1
43,203.0,32.0,1
44,211.0,28.0,1
45,224.0,24.0,1
46,1.0,55.0,7
47,18.0,42.0,7
48,26.0,50.0,7
49,38.0,49.0,7
50,42.0,60.0,7
51,57.0,42.0,7
52,69.0,41.0,7
53,79.0,55.0,7
54,85.0,52.0,7
55,95.0,48.0,7
56,102.0,43.0,7
57,114.0,42.0,7
58,121.0,45.0,7
59,135.0,55.0,1
60,146.0,51.0,1
61,159.0,47.0,1
62,161.0,49.0,1
63,171.0,48.0,1
64,181.0,52.0,1
65,194.0,52.0,1
66,208.0,50.0,1
67,214.0,52.0,1
68,223.0,46.0,1
69,1.0,71.0,4
70,14.0,73.0,4
71,25.0,61.0,7
72,35.0,63.0,7
73,42.0,65.0,7
74,54.0,79.0,4
75,65.0,69.0,7
76,73.0,69.0,7
77,81.0,70.0,7
78,98.0,66.0,7
79,105.0,60.0,7
80,115.0,77.0,7
81,125.0,65.0,1
82,135.0,71.0,1
83,143.0,77.0,1
84,151.0,77.0,1
85,162.0,65.0,1
86,175.0,64.0,1
87,187.0,74.0,1
88,197.0,67.0,1
89,202.0,68.0,1
90,215.0,78.0,1
91,225.0,62.0,1
92,8.0,83.0,4
93,16.0,89.0,4
94,20.0,99.0,4
95,34.0,85.0,4
96,47.0,86.0,4
97,56.0,86.0,4
98,67.0,92.0,4
99,78.0,84.0,4
100,84.0,95.0,4
101,99.0,93.0,4
102,101.0,97.0,4
103,115.0,92.0,4
104,127.0,97.0,1
105,132.0,87.0,1
106,149.0,95.0,1
107,156.0,100.0,1
108,164.0,95.0,1
109,171.0,81.0,1
110,189.0,100.0,1
111,198.0,89.0,1
112,208.0,81.0,1
113,216.0,92.0,1
114,229.0,86.0,1
115,1.0,100.0,4
116,12.0,102.0,4
117,22.0,113.0,4
118,37.0,103.0,4
119,48.0,104.0,4
120,56.0,113.0,4
121,68.0,119.0,4
122,72.0,100.0,4
123,81.0,110.0,4
124,98.0,107.0,4
125,103.0,103.0,4
126,112.0,120.0,4
127,130.0,120.0,8
128,136.0,104.0,1
129,142.0,120.0,8
130,157.0,106.0,1
131,164.0,112.0,8
132,174.0,119.0,8
133,184.0,101.0,1
134,198.0,115.0,8
135,202.0,115.0,8
136,212.0,118.0,8
137,229.0,101.0,1
138,6.0,127.0,4
139,12.0,140.0,4
140,22.0,121.0,4
141,31.0,132.0,4
142,41.0,132.0,4
143,53.0,124.0,4
144,62.0,136.0,4
145,80.0,126.0,4
146,84.0,123.0,4
147,98.0,126.0,4
148,108.0,130.0,4
149,115.0,134.0,8
150,128.0,125.0,8
151,136.0,133.0,8
152,145.0,134.0,8
153,152.0,131.0,8
154,167.0,127.0,8
155,171.0,135.0,8
156,184.0,139.0,8
157,199.0,124.0,8
158,202.0,127.0,8
159,217.0,128.0,8
160,225.0,121.0,8
161,8.0,148.0,4
162,16.0,148.0,4
163,27.0,149.0,4
164,37.0,155.0,4
165,42.0,150.0,4
166,54.0,144.0,4
167,65.0,145.0,4
168,75.0,142.0,4
169,82.0,144.0,4
170,91.0,151.0,4
171,101.0,143.0,4
172,115.0,142.0,8
173,127.0,157.0,8
174,139.0,157.0,8
175,147.0,159.0,8
176,155.0,159.0,8
177,163.0,142.0,8
178,177.0,154.0,8
179,183.0,149.0,8
180,199.0,157.0,8
181,201.0,145.0,8
182,218.0,144.0,8
183,228.0,158.0,8
184,3.0,166.0,5
185,18.0,178.0,5
186,29.0,172.0,5
187,33.0,171.0,5
188,43.0,173.0,5
189,52.0,168.0,5
190,68.0,175.0,5
191,73.0,164.0,5
192,82.0,173.0,5
193,93.0,165.0,5
194,101.0,173.0,5
